method_a,method_b,fraction,mean_iou,median_iou,mean_overlap_fraction,median_overlap_fraction,mean_centre_distance,mean_score_drop_a,mean_score_drop_b,flip_rate_a,flip_rate_b,n_samples,n_datasets
feature_ablation,tshap_zero,0.2,0.2148580573174215,0.0,0.2607838656827307,0.0,0.2790771458126554,0.4490253333199697,0.39304092679900204,0.40923317683881066,0.352112676056338,2556,128
hydra,feature_ablation,0.05,0.09146908093117982,0.0,0.11373762287350309,0.0,0.27397708860221026,0.16310653439634895,0.3227350701871867,0.14593114241001565,0.25078247261345854,2556,128
hydra,feature_ablation,0.1,0.1500262678355629,0.0,0.1875498738463091,0.0,0.26621401209393497,0.2274090089731299,0.3925995398931543,0.2245696400625978,0.3149452269170579,2556,128
hydra,feature_ablation,0.2,0.25108822385756624,0.028188732074615006,0.30831791972789396,0.05483178239083751,0.2511684402996181,0.3650624578521965,0.4490253333199697,0.36306729264475746,0.40923317683881066,2556,128
hydra,mrsqm,0.05,0.03762619399789508,0.0,0.043144420124079694,0.0,0.4539539409302943,0.16310653439634895,0.10054242149665217,0.14593114241001565,0.09272300469483569,2556,128
hydra,mrsqm,0.1,0.07564511733702932,0.0,0.0874106387566693,0.0,0.4259795083227669,0.2274090089731299,0.15804999344850604,0.2245696400625978,0.15923317683881064,2556,128
hydra,mrsqm,0.2,0.17038777502582586,0.0,0.20061556822846804,0.0,0.3706420001563018,0.3650624578521965,0.2548887838395434,0.36306729264475746,0.27269170579029733,2556,128
hydra,shapley_sampling,0.05,0.10362405513132977,0.0,0.12706928144377366,0.0,0.2800952315525527,0.16310653439634895,0.21793125601081015,0.14593114241001565,0.2014866979655712,2556,128
hydra,shapley_sampling,0.1,0.1624564231015112,0.0,0.20091482051834522,0.0,0.2731612964229122,0.2274090089731299,0.2997417954073523,0.2245696400625978,0.29890453834115804,2556,128
hydra,shapley_sampling,0.2,0.2510202874842432,0.02702702702702703,0.30814693558567813,0.05263157894736842,0.26063659532935196,0.3650624578521965,0.37564245700227933,0.36306729264475746,0.4029733959311424,2556,128
hydra,tshap_centroid,0.05,0.09224432474751225,0.0,0.11553971985012727,0.0,0.26892766407098,0.16310653439634895,0.2913833867593236,0.14593114241001565,0.19718309859154928,2556,128
hydra,tshap_centroid,0.1,0.15501471149343105,0.0,0.19181917586109276,0.0,0.2699740855764224,0.2274090089731299,0.4224702523228289,0.2245696400625978,0.2981220657276995,2556,128
hydra,tshap_centroid,0.2,0.2556057578293111,0.017621487346685297,0.31197475421946347,0.03463268365817092,0.2539960180149392,0.3650624578521965,0.50587913354691,0.36306729264475746,0.42214397496087636,2556,128
hydra,tshap_train,0.05,0.10771484563156619,0.0,0.13388885191937794,0.0,0.2574146943219319,0.16310653439634895,0.3076674733705116,0.14593114241001565,0.20461658841940533,2556,128
hydra,tshap_train,0.1,0.18139772921424044,0.0,0.22272523287963936,0.0,0.2555277310248874,0.2274090089731299,0.43007086130531624,0.2245696400625978,0.3212050078247261,2556,128
hydra,tshap_train,0.2,0.28814934678599946,0.0699023199023199,0.3456153032824637,0.13066666666666665,0.23967502403452773,0.3650624578521965,0.5212120393020733,0.36306729264475746,0.4397496087636933,2556,128
hydra,tshap_zero,0.05,0.07131368222196958,0.0,0.08993804564385362,0.0,0.30214125461105873,0.16310653439634895,0.24065061479601632,0.14593114241001565,0.18309859154929578,2556,128
hydra,tshap_zero,0.1,0.11504093865865825,0.0,0.14151863545746143,0.0,0.30423252252033617,0.2274090089731299,0.33888758334225566,0.2245696400625978,0.26721439749608766,2556,128
hydra,tshap_zero,0.2,0.1883513025591784,0.0,0.23394023775739176,0.0,0.28971758547456655,0.3650624578521965,0.39304092679900204,0.36306729264475746,0.352112676056338,2556,128
shapley_sampling,feature_ablation,0.05,0.3408857211839781,0.0,0.34183973737964346,0.0,0.21623364788066024,0.21793125601081015,0.3227350701871867,0.2014866979655712,0.25078247261345854,2556,128
shapley_sampling,feature_ablation,0.1,0.3586589625756969,0.0,0.38565814740358423,0.0,0.2098590722188554,0.2997417954073523,0.3925995398931543,0.29890453834115804,0.3149452269170579,2556,128
shapley_sampling,feature_ablation,0.2,0.4046327753783866,0.3333333333333333,0.4533729357827686,0.5,0.2037044996927036,0.37564245700227933,0.4490253333199697,0.4029733959311424,0.40923317683881066,2556,128
shapley_sampling,mrsqm,0.05,0.08998435054773082,0.0,0.08998435054773082,0.0,0.44517970742150187,0.21793125601081015,0.10054242149665217,0.2014866979655712,0.09272300469483569,2556,128
shapley_sampling,mrsqm,0.1,0.11991175807736723,0.0,0.1290291825811334,0.0,0.41926038036137825,0.2997417954073523,0.15804999344850604,0.29890453834115804,0.15923317683881064,2556,128
shapley_sampling,mrsqm,0.2,0.20471354479989268,0.0,0.23001029504959628,0.0,0.37552483593707303,0.37564245700227933,0.2548887838395434,0.4029733959311424,0.27269170579029733,2556,128
shapley_sampling,tshap_centroid,0.05,0.11649946989107159,0.0,0.14512538620664284,0.0,0.2690897418666826,0.21793125601081015,0.2913833867593236,0.2014866979655712,0.19718309859154928,2556,128
shapley_sampling,tshap_centroid,0.1,0.18687861938750885,0.0,0.22726970748107497,0.0,0.2662801080053096,0.2997417954073523,0.4224702523228289,0.29890453834115804,0.2981220657276995,2556,128
shapley_sampling,tshap_centroid,0.2,0.2705195470775439,0.0,0.32388244760469304,0.0,0.258269083051897,0.37564245700227933,0.50587913354691,0.4029733959311424,0.42214397496087636,2556,128
shapley_sampling,tshap_train,0.05,0.11038707750579485,0.0,0.1360632937594096,0.0,0.2729425462550281,0.21793125601081015,0.3076674733705116,0.2014866979655712,0.20461658841940533,2556,128
shapley_sampling,tshap_train,0.1,0.18682888746524506,0.0,0.22624863302734752,0.0,0.2673814950912508,0.2997417954073523,0.43007086130531624,0.29890453834115804,0.3212050078247261,2556,128
shapley_sampling,tshap_train,0.2,0.26125061265365007,0.0,0.31336356018807615,0.0,0.26065595322800905,0.37564245700227933,0.5212120393020733,0.4029733959311424,0.4397496087636933,2556,128
shapley_sampling,tshap_zero,0.05,0.0902857806301432,0.0,0.11035044444715442,0.0,0.31108117660043144,0.21793125601081015,0.24065061479601632,0.2014866979655712,0.18309859154929578,2556,128
shapley_sampling,tshap_zero,0.1,0.14367576962241232,0.0,0.17475442220021917,0.0,0.2984990357289784,0.2997417954073523,0.33888758334225566,0.29890453834115804,0.26721439749608766,2556,128
shapley_sampling,tshap_zero,0.2,0.20904786371935904,0.0,0.25397627549508994,0.0,0.2860628170779149,0.37564245700227933,0.39304092679900204,0.4029733959311424,0.352112676056338,2556,128
tshap_centroid,mrsqm,0.05,0.0006303325804374651,0.0,0.0011327958001419824,0.0,0.4519836261237265,0.2913833867593236,0.10054242149665217,0.19718309859154928,0.09272300469483569,2556,128
tshap_centroid,mrsqm,0.1,0.05716213216964097,0.0,0.07382873775783026,0.0,0.43078464675998757,0.4224702523228289,0.15804999344850604,0.2981220657276995,0.15923317683881064,2556,128
tshap_centroid,mrsqm,0.2,0.14353169116128006,0.0,0.1732985298525441,0.0,0.3908704814767145,0.50587913354691,0.2548887838395434,0.42214397496087636,0.27269170579029733,2556,128
tshap_centroid,tshap_train,0.05,0.4140525727227934,0.38675213675213677,0.46421178332443697,0.5577777777777778,0.14142642205442638,0.2913833867593236,0.3076674733705116,0.19718309859154928,0.20461658841940533,2556,128
tshap_centroid,tshap_train,0.1,0.47497174678347803,0.6,0.5249809065478864,0.75,0.14174186533025562,0.4224702523228289,0.43007086130531624,0.2981220657276995,0.3212050078247261,2556,128
tshap_centroid,tshap_train,0.2,0.5353090327597071,0.6941176470588235,0.5904956884986822,0.8194444444444444,0.14181715718830548,0.50587913354691,0.5212120393020733,0.42214397496087636,0.4397496087636933,2556,128
tshap_centroid,tshap_zero,0.05,0.17139580642618604,0.0,0.19639631377594216,0.0,0.2664763374623806,0.2913833867593236,0.24065061479601632,0.19718309859154928,0.18309859154929578,2556,128
tshap_centroid,tshap_zero,0.1,0.20985841021351673,0.0,0.24203426638924047,0.0,0.26163358817685695,0.4224702523228289,0.33888758334225566,0.2981220657276995,0.26721439749608766,2556,128
tshap_centroid,tshap_zero,0.2,0.26899000031640824,0.0,0.31372925479243696,0.0,0.2545647089322728,0.50587913354691,0.39304092679900204,0.42214397496087636,0.352112676056338,2556,128
tshap_train,mrsqm,0.05,0.0008466894282497118,0.0,0.0014524940164302655,0.0,0.4611646054140331,0.3076674733705116,0.10054242149665217,0.20461658841940533,0.09272300469483569,2556,128
tshap_train,mrsqm,0.1,0.05701933418966569,0.0,0.07336223892391289,0.0,0.43952653442793754,0.43007086130531624,0.15804999344850604,0.3212050078247261,0.15923317683881064,2556,128
tshap_train,mrsqm,0.2,0.14044782132661326,0.0,0.16935092390189402,0.0,0.39755400597637536,0.5212120393020733,0.2548887838395434,0.4397496087636933,0.27269170579029733,2556,128
tshap_zero,mrsqm,0.05,0.0010196699633541403,0.0,0.0016626219304128867,0.0,0.4236684047161592,0.24065061479601632,0.10054242149665217,0.18309859154929578,0.09272300469483569,2556,128
tshap_zero,mrsqm,0.1,0.06576754866973801,0.0,0.09053236484691204,0.0,0.41180070678781083,0.33888758334225566,0.15804999344850604,0.26721439749608766,0.15923317683881064,2556,128
tshap_zero,mrsqm,0.2,0.1538263417627573,0.0,0.1944008655730377,0.0,0.3733929873517562,0.39304092679900204,0.2548887838395434,0.352112676056338,0.27269170579029733,2556,128
tshap_zero,tshap_train,0.05,0.1843432701225406,0.0,0.21420019346717137,0.0,0.2584531021569777,0.24065061479601632,0.3076674733705116,0.18309859154929578,0.20461658841940533,2556,128
tshap_zero,tshap_train,0.1,0.22670228197313427,0.0,0.2618167178111182,0.0,0.2541704750637393,0.33888758334225566,0.43007086130531624,0.26721439749608766,0.3212050078247261,2556,128
tshap_zero,tshap_train,0.2,0.2934934146481846,0.0,0.34136358664769234,0.0,0.2468917113915258,0.39304092679900204,0.5212120393020733,0.352112676056338,0.4397496087636933,2556,128
