cosine_similarity,confmat_precision,confmat_recall,confmat_f1,confmat_n_true_relevant,confmat_n_true_irrelevant,confmat_n_false_relevant,confmat_n_false_irrelevant,topk5_precision,topk5_recall,topk5_iou,topk5_window_size,topk10_precision,topk10_recall,topk10_iou,topk10_window_size,topk20_precision,topk20_recall,topk20_iou,topk20_window_size,sample,draw
0.033901489035076476,0.2157676348547718,0.9285714285714286,0.3501683501683502,104,10,378,8,0.36,0.045,0.041666666666666664,25,0.34,0.085,0.07296137339055794,50,0.4,0.2,0.15384615384615385,100,1,17
-0.05202357454117327,0.1694560669456067,0.8804347826086957,0.28421052631578947,81,11,397,11,0.32,0.04,0.03686635944700461,25,0.42,0.105,0.09170305676855896,50,0.38,0.19,0.1450381679389313,100,1,18
-0.04178373331718912,0.1941544885177453,0.93,0.3212435233160622,93,14,386,7,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.46,0.23,0.18110236220472442,100,1,19
-0.08224437051461905,0.1885593220338983,0.89,0.3111888111888112,89,17,383,11,0.48,0.06,0.056338028169014086,25,0.46,0.115,0.1013215859030837,50,0.39,0.195,0.14942528735632185,100,2,0
-0.018410565740324614,0.1891891891891892,0.9285714285714286,0.3143350604490501,91,12,390,7,0.4,0.05,0.046511627906976744,25,0.48,0.12,0.10619469026548672,50,0.47,0.235,0.1857707509881423,100,2,1
-0.1380084076508361,0.14853556485355648,0.8452380952380952,0.2526690391459075,71,9,407,13,0.44,0.055,0.0514018691588785,25,0.42,0.105,0.09170305676855896,50,0.47,0.235,0.1857707509881423,100,2,2
0.02654054721604017,0.1940928270042194,0.9019607843137255,0.3194444444444444,92,16,382,10,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.42,0.21,0.16279069767441862,100,2,3
0.036508713186315066,0.20668058455114824,0.9252336448598131,0.3378839590443686,99,13,380,8,0.32,0.04,0.03686635944700461,25,0.32,0.08,0.06837606837606838,50,0.37,0.185,0.14068441064638784,100,2,4
0.042224047819056976,0.20210526315789473,0.897196261682243,0.32989690721649484,96,14,379,11,0.32,0.04,0.03686635944700461,25,0.42,0.105,0.09170305676855896,50,0.43,0.215,0.16731517509727625,100,2,5
0.03280612111405173,0.20930232558139536,0.908256880733945,0.34020618556701027,99,17,374,10,0.44,0.055,0.0514018691588785,25,0.46,0.115,0.1013215859030837,50,0.41,0.205,0.1583011583011583,100,2,6
0.011452597265276658,0.20842105263157895,0.8918918918918919,0.33788395904436863,99,13,376,12,0.36,0.045,0.041666666666666664,25,0.4,0.1,0.08695652173913043,50,0.41,0.205,0.1583011583011583,100,2,7
-0.037222111789877776,0.19456066945606695,0.9587628865979382,0.3234782608695652,93,18,385,4,0.4,0.05,0.046511627906976744,25,0.42,0.105,0.09170305676855896,50,0.42,0.21,0.16279069767441862,100,2,8
-0.061492251095447405,0.19246861924686193,0.9387755102040817,0.3194444444444444,92,16,386,6,0.32,0.04,0.03686635944700461,25,0.34,0.085,0.07296137339055794,50,0.4,0.2,0.15384615384615385,100,2,9
0.053804635018540346,0.2194616977225673,0.9380530973451328,0.35570469798657717,106,10,377,7,0.56,0.07,0.06635071090047394,25,0.5,0.125,0.1111111111111111,50,0.48,0.24,0.19047619047619047,100,2,10
-0.004110568886940229,0.19873150105708245,0.9215686274509803,0.3269565217391304,94,19,379,8,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.4,0.2,0.15384615384615385,100,2,11
0.004718402758200481,0.2017167381974249,0.8703703703703703,0.32752613240418116,94,20,372,14,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.37,0.185,0.14068441064638784,100,2,12
-0.047276447939563725,0.17842323651452283,0.9347826086956522,0.29965156794425085,86,12,396,6,0.44,0.055,0.0514018691588785,25,0.38,0.095,0.08225108225108226,50,0.41,0.205,0.1583011583011583,100,2,13
0.0797639588465932,0.22340425531914893,0.9459459459459459,0.3614457831325301,105,24,365,6,0.48,0.06,0.056338028169014086,25,0.48,0.12,0.10619469026548672,50,0.49,0.245,0.1952191235059761,100,2,14
-0.04732081672784517,0.1831275720164609,0.9368421052631579,0.306368330464716,89,8,397,6,0.36,0.045,0.041666666666666664,25,0.46,0.115,0.1013215859030837,50,0.4,0.2,0.15384615384615385,100,2,15
-0.03671657439467673,0.19474835886214442,0.839622641509434,0.3161634103019538,89,26,368,17,0.36,0.045,0.041666666666666664,25,0.42,0.105,0.09170305676855896,50,0.34,0.17,0.12781954887218044,100,2,16
0.029540296302228455,0.19444444444444445,0.875,0.3181818181818182,91,19,377,13,0.36,0.045,0.041666666666666664,25,0.42,0.105,0.09170305676855896,50,0.42,0.21,0.16279069767441862,100,2,17
-0.1333524089328393,0.15550755939524838,0.8181818181818182,0.2613430127041742,72,21,391,16,0.36,0.045,0.041666666666666664,25,0.32,0.08,0.06837606837606838,50,0.42,0.21,0.16279069767441862,100,2,18
-0.041401194530144826,0.1839323467230444,0.8787878787878788,0.30419580419580416,87,15,386,12,0.28,0.035,0.03211009174311927,25,0.42,0.105,0.09170305676855896,50,0.36,0.18,0.13636363636363635,100,2,19
0.056138119439308715,0.20292887029288703,0.9065420560747663,0.3316239316239316,97,12,381,10,0.52,0.065,0.06132075471698113,25,0.34,0.085,0.07296137339055794,50,0.38,0.19,0.1450381679389313,100,3,0
0.021582553399600427,0.21428571428571427,0.9357798165137615,0.3487179487179487,102,17,374,7,0.28,0.035,0.03211009174311927,25,0.44,0.11,0.09649122807017543,50,0.38,0.19,0.1450381679389313,100,3,1
0.006390658939561632,0.2097457627118644,0.8839285714285714,0.3390410958904109,99,15,373,13,0.4,0.05,0.046511627906976744,25,0.44,0.11,0.09649122807017543,50,0.39,0.195,0.14942528735632185,100,3,2
0.0010690065198452141,0.20545073375262055,0.9158878504672897,0.3356164383561644,98,14,379,9,0.28,0.035,0.03211009174311927,25,0.34,0.085,0.07296137339055794,50,0.38,0.19,0.1450381679389313,100,3,3
-0.030444380941897463,0.1962025316455696,0.93,0.3240418118466899,93,19,381,7,0.24,0.03,0.0273972602739726,25,0.32,0.08,0.06837606837606838,50,0.42,0.21,0.16279069767441862,100,3,4
0.0054258644020701045,0.20250521920668058,0.8899082568807339,0.3299319727891156,97,9,382,12,0.48,0.06,0.056338028169014086,25,0.42,0.105,0.09170305676855896,50,0.43,0.215,0.16731517509727625,100,3,5
0.019075398476669468,0.21231422505307856,0.9009009009009009,0.3436426116838488,100,18,371,11,0.36,0.045,0.041666666666666664,25,0.46,0.115,0.1013215859030837,50,0.48,0.24,0.19047619047619047,100,3,6
-0.0026883725379826698,0.2180293501048218,0.9629629629629629,0.35555555555555557,104,19,373,4,0.44,0.055,0.0514018691588785,25,0.38,0.095,0.08225108225108226,50,0.36,0.18,0.13636363636363635,100,3,7
-0.018202349347791608,0.1910828025477707,0.8737864077669902,0.313588850174216,90,16,381,13,0.4,0.05,0.046511627906976744,25,0.28,0.07,0.059322033898305086,50,0.37,0.185,0.14068441064638784,100,3,8
-0.020404337426400226,0.19117647058823528,0.91,0.3159722222222222,91,15,385,9,0.4,0.05,0.046511627906976744,25,0.42,0.105,0.09170305676855896,50,0.41,0.205,0.1583011583011583,100,3,9
0.002187879026626236,0.1908713692946058,0.8846153846153846,0.31399317406143346,92,6,390,12,0.24,0.03,0.0273972602739726,25,0.3,0.075,0.06382978723404255,50,0.33,0.165,0.12359550561797752,100,3,10
0.14940417518947732,0.2478813559322034,0.9435483870967742,0.39261744966442946,117,21,355,7,0.48,0.06,0.056338028169014086,25,0.4,0.1,0.08695652173913043,50,0.35,0.175,0.1320754716981132,100,3,11
0.02948379048846969,0.20374220374220375,0.9245283018867925,0.33390119250425904,98,11,383,8,0.24,0.03,0.0273972602739726,25,0.4,0.1,0.08695652173913043,50,0.49,0.245,0.1952191235059761,100,3,12
-0.02087217009160551,0.19077568134171907,0.8921568627450981,0.3143350604490501,91,12,386,11,0.36,0.045,0.041666666666666664,25,0.4,0.1,0.08695652173913043,50,0.41,0.205,0.1583011583011583,100,3,13
0.09340753119734596,0.22505307855626328,0.8833333333333333,0.3587140439932318,106,15,365,14,0.32,0.04,0.03686635944700461,25,0.3,0.075,0.06382978723404255,50,0.35,0.175,0.1320754716981132,100,3,14
0.05765003065791065,0.21294363256784968,0.9272727272727272,0.34634974533106955,102,13,377,8,0.48,0.06,0.056338028169014086,25,0.46,0.115,0.1013215859030837,50,0.41,0.205,0.1583011583011583,100,3,15
-0.031575983580567686,0.18410041841004185,0.9263157894736842,0.30715532286212915,88,15,390,7,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.4,0.2,0.15384615384615385,100,3,16
-0.020636322361055982,0.20168067226890757,0.9056603773584906,0.3298969072164949,96,14,380,10,0.32,0.04,0.03686635944700461,25,0.4,0.1,0.08695652173913043,50,0.42,0.21,0.16279069767441862,100,3,17
0.007303655078829241,0.19527896995708155,0.8504672897196262,0.3176265270506108,91,18,375,16,0.36,0.045,0.041666666666666664,25,0.34,0.085,0.07296137339055794,50,0.37,0.185,0.14068441064638784,100,3,18
-0.027796603210872767,0.20125786163522014,0.9411764705882353,0.3316062176165803,96,17,381,6,0.36,0.045,0.041666666666666664,25,0.4,0.1,0.08695652173913043,50,0.42,0.21,0.16279069767441862,100,3,19
-0.05580114076057904,0.18220338983050846,0.9247311827956989,0.30442477876106194,86,21,386,7,0.4,0.05,0.046511627906976744,25,0.42,0.105,0.09170305676855896,50,0.39,0.195,0.14942528735632185,100,4,0
0.04900249353517665,0.2012448132780083,0.9150943396226415,0.3299319727891157,97,9,385,9,0.52,0.065,0.06132075471698113,25,0.38,0.095,0.08225108225108226,50,0.36,0.18,0.13636363636363635,100,4,1
-0.0390000225677011,0.20127118644067796,0.9313725490196079,0.3310104529616724,95,21,377,7,0.44,0.055,0.0514018691588785,25,0.46,0.115,0.1013215859030837,50,0.43,0.215,0.16731517509727625,100,4,2
0.03201847829999713,0.1903765690376569,0.8921568627450981,0.3137931034482758,91,11,387,11,0.48,0.06,0.056338028169014086,25,0.44,0.11,0.09649122807017543,50,0.43,0.215,0.16731517509727625,100,4,3
0.004956897336456534,0.22269807280513917,0.9043478260869565,0.3573883161512027,104,22,363,11,0.4,0.05,0.046511627906976744,25,0.36,0.09,0.07758620689655173,50,0.33,0.165,0.12359550561797752,100,4,4
-0.0555834759519998,0.19665271966527198,0.8952380952380953,0.32246998284734135,94,11,384,11,0.28,0.035,0.03211009174311927,25,0.38,0.095,0.08225108225108226,50,0.42,0.21,0.16279069767441862,100,4,5
0.0008103317145720384,0.20382165605095542,0.9504950495049505,0.3356643356643357,96,24,375,5,0.4,0.05,0.046511627906976744,25,0.36,0.09,0.07758620689655173,50,0.33,0.165,0.12359550561797752,100,4,6
0.015867537140836337,0.21888412017167383,0.8793103448275862,0.35051546391752575,102,20,364,14,0.2,0.025,0.022727272727272728,25,0.32,0.08,0.06837606837606838,50,0.37,0.185,0.14068441064638784,100,4,7
0.029098598424381544,0.21914893617021278,0.911504424778761,0.3533447684391081,103,20,367,10,0.44,0.055,0.0514018691588785,25,0.42,0.105,0.09170305676855896,50,0.41,0.205,0.1583011583011583,100,4,8
-0.02430277820506175,0.18895966029723993,0.8811881188118812,0.3111888111888112,89,17,382,12,0.44,0.055,0.0514018691588785,25,0.44,0.11,0.09649122807017543,50,0.39,0.195,0.14942528735632185,100,4,9
0.049224414263939024,0.2108695652173913,0.8362068965517241,0.3368055555555555,97,21,363,19,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.42,0.21,0.16279069767441862,100,4,10
0.004620389107320943,0.1851063829787234,0.8446601941747572,0.3036649214659686,87,14,383,16,0.48,0.06,0.056338028169014086,25,0.38,0.095,0.08225108225108226,50,0.41,0.205,0.1583011583011583,100,4,11
-0.033673491726071765,0.18658280922431866,0.8811881188118812,0.3079584775086505,89,11,388,12,0.48,0.06,0.056338028169014086,25,0.48,0.12,0.10619469026548672,50,0.4,0.2,0.15384615384615385,100,4,12
0.011510889466058175,0.21030042918454936,0.9158878504672897,0.34205933682373474,98,25,368,9,0.24,0.03,0.0273972602739726,25,0.34,0.085,0.07296137339055794,50,0.4,0.2,0.15384615384615385,100,4,13
-0.03319029621067827,0.18295218295218296,0.8979591836734694,0.30397236614853196,88,9,393,10,0.4,0.05,0.046511627906976744,25,0.34,0.085,0.07296137339055794,50,0.34,0.17,0.12781954887218044,100,4,14
0.02573069257218695,0.21367521367521367,0.8695652173913043,0.34305317324185247,100,17,368,15,0.48,0.06,0.056338028169014086,25,0.38,0.095,0.08225108225108226,50,0.4,0.2,0.15384615384615385,100,4,15
-0.09005535094103041,0.1734475374732334,0.8804347826086957,0.2898032200357782,81,22,386,11,0.36,0.045,0.041666666666666664,25,0.3,0.075,0.06382978723404255,50,0.37,0.185,0.14068441064638784,100,4,16
0.0944539400267811,0.189873417721519,0.8490566037735849,0.31034482758620685,90,10,384,16,0.56,0.07,0.06635071090047394,25,0.48,0.12,0.10619469026548672,50,0.38,0.19,0.1450381679389313,100,4,17
0.00045280888764192857,0.18580375782881003,0.9270833333333334,0.3095652173913044,89,14,390,7,0.2,0.025,0.022727272727272728,25,0.22,0.055,0.04602510460251046,50,0.32,0.16,0.11940298507462686,100,4,18
0.049428958241664926,0.20545073375262055,0.8990825688073395,0.3344709897610922,98,12,379,11,0.48,0.06,0.056338028169014086,25,0.4,0.1,0.08695652173913043,50,0.49,0.245,0.1952191235059761,100,4,19
-0.09910688130039871,0.15845824411134904,0.8505747126436781,0.26714801444043323,74,20,393,13,0.28,0.035,0.03211009174311927,25,0.32,0.08,0.06837606837606838,50,0.35,0.175,0.1320754716981132,100,5,0
0.015211594323500966,0.19916142557651992,0.9223300970873787,0.3275862068965517,95,15,382,8,0.36,0.045,0.041666666666666664,25,0.38,0.095,0.08225108225108226,50,0.34,0.17,0.12781954887218044,100,5,1
-0.04405572148149226,0.19166666666666668,0.9292929292929293,0.3177892918825561,92,13,388,7,0.4,0.05,0.046511627906976744,25,0.56,0.14,0.12612612612612611,50,0.49,0.245,0.1952191235059761,100,5,2
0.07892339872558275,0.2175732217573222,0.9285714285714286,0.3525423728813559,104,14,374,8,0.48,0.06,0.056338028169014086,25,0.5,0.125,0.1111111111111111,50,0.46,0.23,0.18110236220472442,100,5,3
0.05332993890379472,0.2079002079002079,0.9259259259259259,0.33955857385398985,100,11,381,8,0.28,0.035,0.03211009174311927,25,0.38,0.095,0.08225108225108226,50,0.35,0.175,0.1320754716981132,100,5,4
-0.04255896936104595,0.19745222929936307,0.9029126213592233,0.3240418118466899,93,19,378,10,0.44,0.055,0.0514018691588785,25,0.38,0.095,0.08225108225108226,50,0.36,0.18,0.13636363636363635,100,5,5
-0.06526564599122002,0.18046709129511676,0.8947368421052632,0.30035335689045933,85,19,386,10,0.32,0.04,0.03686635944700461,25,0.38,0.095,0.08225108225108226,50,0.34,0.17,0.12781954887218044,100,5,6
0.01760860861316109,0.2079002079002079,0.9523809523809523,0.3412969283276451,100,14,381,5,0.32,0.04,0.03686635944700461,25,0.34,0.085,0.07296137339055794,50,0.38,0.19,0.1450381679389313,100,5,7
0.04547815410172499,0.21052631578947367,0.8928571428571429,0.3407155025553662,100,13,375,12,0.32,0.04,0.03686635944700461,25,0.3,0.075,0.06382978723404255,50,0.4,0.2,0.15384615384615385,100,5,8
-0.01920396747367014,0.19789473684210526,0.9038461538461539,0.32469775474956825,94,15,381,10,0.28,0.035,0.03211009174311927,25,0.36,0.09,0.07758620689655173,50,0.34,0.17,0.12781954887218044,100,5,9
-0.09272250872473323,0.1729957805907173,0.8817204301075269,0.2892416225749559,82,15,392,11,0.24,0.03,0.0273972602739726,25,0.24,0.06,0.05042016806722689,50,0.33,0.165,0.12359550561797752,100,5,10
-0.014350076063304807,0.1908713692946058,0.9387755102040817,0.31724137931034485,92,12,390,6,0.6,0.075,0.07142857142857142,25,0.46,0.115,0.1013215859030837,50,0.47,0.235,0.1857707509881423,100,5,11
0.04874250934310716,0.21174004192872117,0.9099099099099099,0.3435374149659864,101,13,376,10,0.56,0.07,0.06635071090047394,25,0.42,0.105,0.09170305676855896,50,0.37,0.185,0.14068441064638784,100,5,12
-0.022052322154690152,0.1831578947368421,0.9157894736842105,0.3052631578947368,87,17,388,8,0.36,0.045,0.041666666666666664,25,0.32,0.08,0.06837606837606838,50,0.4,0.2,0.15384615384615385,100,5,13
-0.05024728433613061,0.19916142557651992,0.9223300970873787,0.3275862068965517,95,15,382,8,0.36,0.045,0.041666666666666664,25,0.44,0.11,0.09649122807017543,50,0.38,0.19,0.1450381679389313,100,5,14
0.0859993868807675,0.23236514522821577,0.9105691056910569,0.37024793388429755,112,7,370,11,0.4,0.05,0.046511627906976744,25,0.26,0.065,0.05485232067510549,50,0.25,0.125,0.09090909090909091,100,5,15
0.07628193849208312,0.21775898520084566,0.944954128440367,0.3539518900343643,103,21,370,6,0.32,0.04,0.03686635944700461,25,0.34,0.085,0.07296137339055794,50,0.4,0.2,0.15384615384615385,100,5,16
-0.07019155152000646,0.17954070981210857,0.8865979381443299,0.2986111111111111,86,10,393,11,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.39,0.195,0.14942528735632185,100,5,17
0.03175043859976192,0.20545073375262055,0.8909090909090909,0.3339011925042589,98,11,379,12,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.35,0.175,0.1320754716981132,100,5,18
0.003103866395960561,0.1940928270042194,0.8932038834951457,0.3188908145580589,92,15,382,11,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.39,0.195,0.14942528735632185,100,5,19
-0.02288794377106342,0.17758985200845667,0.8484848484848485,0.29370629370629375,84,12,389,15,0.44,0.055,0.0514018691588785,25,0.38,0.095,0.08225108225108226,50,0.37,0.185,0.14068441064638784,100,6,0
-0.04745181923495411,0.17364016736401675,0.9120879120879121,0.29173989455184535,83,14,395,8,0.48,0.06,0.056338028169014086,25,0.42,0.105,0.09170305676855896,50,0.4,0.2,0.15384615384615385,100,6,1
-0.009318160890931609,0.1839323467230444,0.8787878787878788,0.30419580419580416,87,15,386,12,0.52,0.065,0.06132075471698113,25,0.5,0.125,0.1111111111111111,50,0.43,0.215,0.16731517509727625,100,6,2
-0.00047075368437975125,0.20421052631578948,0.9238095238095239,0.33448275862068966,97,17,378,8,0.4,0.05,0.046511627906976744,25,0.42,0.105,0.09170305676855896,50,0.42,0.21,0.16279069767441862,100,6,3
-0.07357740863542508,0.17697228144989338,0.8217821782178217,0.29122807017543856,83,13,386,18,0.48,0.06,0.056338028169014086,25,0.44,0.11,0.09649122807017543,50,0.43,0.215,0.16731517509727625,100,6,4
0.027232712810341318,0.19421487603305784,0.8952380952380953,0.31918505942275044,94,5,390,11,0.4,0.05,0.046511627906976744,25,0.4,0.1,0.08695652173913043,50,0.37,0.185,0.14068441064638784,100,6,5
-0.06166187894876819,0.1740976645435244,0.82,0.287215411558669,82,11,389,18,0.4,0.05,0.046511627906976744,25,0.46,0.115,0.1013215859030837,50,0.41,0.205,0.1583011583011583,100,6,6
0.02913287278611867,0.20588235294117646,0.9245283018867925,0.33676975945017185,98,16,378,8,0.44,0.055,0.0514018691588785,25,0.48,0.12,0.10619469026548672,50,0.35,0.175,0.1320754716981132,100,6,7
-0.07027239010042233,0.17473684210526316,0.8924731182795699,0.29225352112676056,83,15,392,10,0.36,0.045,0.041666666666666664,25,0.4,0.1,0.08695652173913043,50,0.49,0.245,0.1952191235059761,100,6,8
