cosine_similarity,confmat_precision,confmat_recall,confmat_f1,confmat_n_true_relevant,confmat_n_true_irrelevant,confmat_n_false_relevant,confmat_n_false_irrelevant,topk5_precision,topk5_recall,topk5_iou,topk5_window_size,topk10_precision,topk10_recall,topk10_iou,topk10_window_size,topk20_precision,topk20_recall,topk20_iou,topk20_window_size,sample,true_label,method,background
0.8033777054065072,0.45707656612529,0.9899497487437185,0.6253968253968254,197,67,234,2,1.0,0.125,0.125,25,0.98,0.245,0.24378109452736318,50,0.94,0.47,0.4563106796116505,100,2,2,ehydra,n/a
0.6124825776531144,0.6518987341772152,0.5786516853932584,0.6130952380952381,103,267,55,75,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.9,0.45,0.42857142857142855,100,2,2,tshap_window,threshold
0.5830951894845302,1.0,0.34,0.5074626865671642,68,300,0,132,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.68,0.34,0.29310344827586204,100,2,2,tshap_roi,threshold
0.7378069576339084,0.4417989417989418,0.835,0.5778546712802768,167,89,211,33,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.87,0.435,0.4084507042253521,100,2,2,tshap_window,centroid
0.5772911637750076,0.5934065934065934,0.54,0.5654450261780104,108,226,74,92,0.48,0.06,0.056338028169014086,25,0.74,0.185,0.17370892018779344,50,0.67,0.335,0.2875536480686695,100,2,2,tshap_roi,centroid
0.25637512445346056,0.2549889135254989,0.8582089552238806,0.3931623931623932,115,30,336,19,0.64,0.08,0.07655502392344497,25,0.56,0.14,0.12612612612612611,50,0.48,0.24,0.19047619047619047,100,3,1,ehydra,n/a
-0.06849178118249376,0.21729490022172948,0.8305084745762712,0.3444639718804921,98,29,353,20,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,3,1,tshap_window,threshold
-0.044297347192053665,0.45614035087719296,0.5611510791366906,0.5032258064516129,78,268,93,61,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.87,0.435,0.4084507042253521,100,3,1,tshap_roi,threshold
-0.08835022585407616,0.14680851063829786,0.92,0.25321100917431194,69,24,401,6,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.79,0.395,0.3574660633484163,100,3,1,tshap_window,centroid
0.03459904843886503,0.21035598705501618,0.6190476190476191,0.3140096618357488,65,151,244,40,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,3,1,tshap_roi,centroid
-0.36417790536793326,0.12641083521444696,0.7272727272727273,0.2153846153846154,56,36,387,21,0.8,0.1,0.0975609756097561,25,0.66,0.165,0.15207373271889402,50,0.57,0.285,0.2345679012345679,100,4,1,ehydra,n/a
0.23270737571663624,0.26963906581740976,0.927007299270073,0.41776315789473684,127,19,344,10,1.0,0.125,0.125,25,0.68,0.17,0.1574074074074074,50,0.39,0.195,0.14942528735632185,100,4,1,tshap_window,threshold
0.17516270130078318,0.2602739726027397,0.3475609756097561,0.2976501305483028,57,174,162,107,0.88,0.11,0.10837438423645321,25,0.94,0.235,0.2315270935960591,50,0.93,0.465,0.4492753623188406,100,4,1,tshap_roi,threshold
0.03356654744236205,0.2247191011235955,0.9433962264150944,0.3629764065335753,100,49,345,6,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.86,0.43,0.40186915887850466,100,4,1,tshap_window,centroid
0.09834343583332934,0.3225806451612903,0.3389830508474576,0.3305785123966942,60,197,126,117,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.67,0.335,0.2875536480686695,100,4,1,tshap_roi,centroid
-0.3678261073523377,0.04148471615720524,0.48717948717948717,0.07645875251509054,19,22,439,20,0.04,0.005,0.004464285714285714,25,0.18,0.045,0.03734439834024896,50,0.22,0.11,0.07913669064748201,100,5,0,ehydra,n/a
-0.7937991998102601,0.0975609756097561,0.7441860465116279,0.1725067385444744,32,161,296,11,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,5,0,tshap_window,threshold
-0.7754310980146493,0.0,0.0,,0,295,130,75,0.88,0.11,0.10837438423645321,25,0.9,0.225,0.21951219512195122,50,0.95,0.475,0.4634146341463415,100,5,0,tshap_roi,threshold
-0.7749665269479153,0.07255520504731862,0.45098039215686275,0.125,23,155,294,28,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,5,0,tshap_window,centroid
-0.5814554602558193,0.0,0.0,,0,217,199,84,0.0,0.0,0.0,25,0.0,0.0,0.0,50,0.17,0.085,0.06007067137809187,100,5,0,tshap_roi,centroid
0.6138489678400177,0.36830357142857145,0.9217877094972067,0.5263157894736842,165,38,283,14,0.88,0.11,0.10837438423645321,25,0.82,0.205,0.19617224880382775,50,0.76,0.38,0.3392857142857143,100,6,2,ehydra,n/a
0.6604646636502814,0.5,0.545,0.521531100478469,109,191,109,91,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.99,0.495,0.4925373134328358,100,6,2,tshap_window,threshold
0.5291502622129182,1.0,0.28,0.43750000000000006,56,300,0,144,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.56,0.28,0.22950819672131148,100,6,2,tshap_roi,threshold
0.8010096529129904,0.4527363184079602,0.91,0.6046511627906977,182,80,220,18,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,6,2,tshap_window,centroid
0.6654980960734083,0.6045454545454545,0.665,0.6333333333333333,133,213,87,67,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.72,0.36,0.3157894736842105,100,6,2,tshap_roi,centroid
0.6794173496926377,0.3877551020408163,0.9344262295081968,0.548076923076923,171,47,270,12,0.92,0.115,0.11386138613861387,25,0.86,0.215,0.20772946859903382,50,0.8,0.4,0.36363636363636365,100,7,2,ehydra,n/a
0.695746117785107,0.6008064516129032,0.745,0.6651785714285715,149,201,99,51,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.95,0.475,0.4634146341463415,100,7,2,tshap_window,threshold
0.6688194890862795,0.8846153846153846,0.46,0.605263157894737,92,288,12,108,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.92,0.46,0.4423076923076923,100,7,2,tshap_roi,threshold
0.8093681125231392,0.48812664907651715,0.925,0.6390328151986183,185,106,194,15,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,7,2,tshap_window,centroid
0.6509833032225147,0.6162162162162163,0.57,0.5922077922077922,114,229,71,86,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.81,0.405,0.3698630136986301,100,7,2,tshap_roi,centroid
-0.37093003189310125,0.05818965517241379,0.5869565217391305,0.10588235294117647,27,17,437,19,0.16,0.02,0.01809954751131222,25,0.22,0.055,0.04602510460251046,50,0.26,0.13,0.0948905109489051,100,8,0,ehydra,n/a
-0.8052646601581505,0.06646525679758308,0.5789473684210527,0.11924119241192413,22,153,309,16,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,8,0,tshap_window,threshold
-0.7370526502647443,0.0,0.0,,0,249,177,74,0.52,0.065,0.06132075471698113,25,0.64,0.16,0.14678899082568808,50,0.82,0.41,0.3761467889908257,100,8,0,tshap_roi,threshold
-0.8016961769661637,0.0,0.0,,0,95,362,43,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,8,0,tshap_window,centroid
-0.5569476438284856,0.0,0.0,,0,185,236,79,0.0,0.0,0.0,25,0.0,0.0,0.0,50,0.0,0.0,0.0,100,8,0,tshap_roi,centroid
-0.5731497133904879,0.008438818565400843,0.23529411764705882,0.016293279022403257,4,13,470,13,0.56,0.07,0.06635071090047394,25,0.54,0.135,0.1210762331838565,50,0.51,0.255,0.20481927710843373,100,9,0,ehydra,n/a
-0.8932465172937513,0.0,0.0,,0,255,236,9,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,9,0,tshap_window,threshold
-0.8888888888888888,0.0,0.0,,0,298,162,40,0.92,0.115,0.11386138613861387,25,0.96,0.24,0.2376237623762376,50,0.98,0.49,0.48514851485148514,100,9,0,tshap_roi,threshold
-0.8509370117630167,0.0,,,0,127,373,0,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,9,0,tshap_window,centroid
-0.6106960293695789,0.0,0.0,,0,166,278,56,0.64,0.08,0.07655502392344497,25,0.34,0.085,0.07296137339055794,50,0.17,0.085,0.06007067137809187,100,9,0,tshap_roi,centroid
0.4585458091656547,0.3111111111111111,0.875,0.459016393442623,140,30,310,20,0.8,0.1,0.0975609756097561,25,0.68,0.17,0.1574074074074074,50,0.64,0.32,0.2711864406779661,100,10,1,ehydra,n/a
0.4178039463961602,0.3036529680365297,0.9708029197080292,0.46260869565217394,133,58,305,4,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.82,0.41,0.3761467889908257,100,10,1,tshap_window,threshold
0.2048781873007964,0.42441860465116277,0.9798657718120806,0.5922920892494928,146,153,198,3,0.36,0.045,0.041666666666666664,25,0.68,0.17,0.1574074074074074,50,0.6,0.3,0.25,100,10,1,tshap_roi,threshold
0.1810355416046293,0.19540229885057472,0.9042553191489362,0.3213610586011342,85,56,350,9,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.76,0.38,0.3392857142857143,100,10,1,tshap_window,centroid
0.1902110916947843,0.19183673469387755,0.44339622641509435,0.2678062678062678,47,196,198,59,1.0,0.125,0.125,25,0.96,0.24,0.2376237623762376,50,0.96,0.48,0.47058823529411764,100,10,1,tshap_roi,centroid
0.7232141891535611,0.42592592592592593,0.9533678756476683,0.5888,184,59,248,9,0.88,0.11,0.10837438423645321,25,0.88,0.22,0.21359223300970873,50,0.82,0.41,0.3761467889908257,100,11,2,ehydra,n/a
0.6241644872083987,0.4334763948497854,0.5872093023255814,0.4987654320987654,101,196,132,71,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.91,0.455,0.4354066985645933,100,11,2,tshap_window,threshold
0.6559113916486221,0.8518518518518519,0.5,0.6301369863013698,92,300,16,92,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,11,2,tshap_roi,threshold
0.752765634477412,0.42493638676844786,0.8564102564102564,0.5680272108843538,167,79,226,28,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.97,0.485,0.47783251231527096,100,11,2,tshap_window,centroid
0.5857606925183417,0.6428571428571429,0.54,0.5869565217391305,108,240,60,92,0.44,0.055,0.0514018691588785,25,0.5,0.125,0.1111111111111111,50,0.74,0.37,0.3274336283185841,100,11,2,tshap_roi,centroid
0.13342168795319082,0.22482435597189696,0.7868852459016393,0.3497267759562841,96,47,331,26,0.6,0.075,0.07142857142857142,25,0.48,0.12,0.10619469026548672,50,0.46,0.23,0.18110236220472442,100,12,1,ehydra,n/a
-0.2963806709426437,0.2991913746630728,0.9487179487179487,0.4549180327868852,111,123,260,6,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.89,0.445,0.4218009478672986,100,12,1,tshap_window,threshold
-0.3104373500052992,0.17318435754189945,0.25,0.20462046204620465,31,228,148,93,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,12,1,tshap_roi,threshold
-0.14269174919276123,0.15681818181818183,0.9324324324324325,0.26848249027237353,69,55,371,5,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,12,1,tshap_window,centroid
0.01925125603670698,0.19393939393939394,0.9411764705882353,0.32160804020100503,64,166,266,4,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.64,0.32,0.2711864406779661,100,12,1,tshap_roi,centroid
-0.20123217976295696,0.15258215962441316,0.7386363636363636,0.2529182879377432,65,51,361,23,0.6,0.075,0.07142857142857142,25,0.56,0.14,0.12612612612612611,50,0.48,0.24,0.19047619047619047,100,13,1,ehydra,n/a
0.46898413198874284,0.40636042402826855,0.7876712328767124,0.5361305361305361,115,186,168,31,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,13,1,tshap_window,threshold
0.3232950089070692,0.4731182795698925,0.2913907284768212,0.3606557377049181,44,300,49,107,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.93,0.465,0.4492753623188406,100,13,1,tshap_roi,threshold
0.21679791826027148,0.24947145877378435,0.9752066115702479,0.3973063973063973,118,24,355,3,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,13,1,tshap_window,centroid
0.15158684349611415,0.3719512195121951,0.8531468531468531,0.5180467091295118,122,151,206,21,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.69,0.345,0.2987012987012987,100,13,1,tshap_roi,centroid
0.362852830990989,0.3032258064516129,0.9096774193548387,0.45483870967741935,141,21,324,14,0.52,0.065,0.06132075471698113,25,0.56,0.14,0.12612612612612611,50,0.51,0.255,0.20481927710843373,100,14,1,ehydra,n/a
0.405213415253339,0.2770700636942675,0.75,0.4046511627906976,87,157,227,29,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,14,1,tshap_window,threshold
0.3725319214208454,0.5424836601307189,0.5845070422535211,0.5627118644067797,83,288,70,59,0.68,0.085,0.08173076923076923,25,0.84,0.21,0.20192307692307693,50,0.92,0.46,0.4423076923076923,100,14,1,tshap_roi,threshold
0.41923786437153626,0.3159144893111639,0.9568345323741008,0.475,133,73,288,6,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.97,0.485,0.47783251231527096,100,14,1,tshap_window,centroid
0.14103248500877652,0.3721590909090909,0.9562043795620438,0.5357873210633948,131,142,221,6,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.63,0.315,0.26582278481012656,100,14,1,tshap_roi,centroid
-0.5565759828259002,0.01978021978021978,0.4090909090909091,0.03773584905660377,9,32,446,13,0.6,0.075,0.07142857142857142,25,0.6,0.15,0.13636363636363635,50,0.48,0.24,0.19047619047619047,100,15,0,ehydra,n/a
-0.9136696760796976,0.0,,,0,195,305,0,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,15,0,tshap_window,threshold
-0.9201523698604152,0.0,0.0,,0,279,191,30,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,15,0,tshap_roi,threshold
-0.9042839101520709,0.0,,,0,151,349,0,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,15,0,tshap_window,centroid
-0.9244150934763617,0.0,0.0,,0,296,176,28,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,15,0,tshap_roi,centroid
-0.5321874908580102,0.016913319238900635,0.47058823529411764,0.03265306122448979,8,18,465,9,0.44,0.055,0.0514018691588785,25,0.42,0.105,0.09170305676855896,50,0.42,0.21,0.16279069767441862,100,16,0,ehydra,n/a
-0.8677651073408469,0.03435114503816794,0.4090909090909091,0.06338028169014086,9,225,253,13,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,16,0,tshap_window,threshold
-0.8485281374238571,0.0,0.0,,0,300,144,56,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,16,0,tshap_roi,threshold
-0.8338502378826834,0.04371584699453552,0.5,0.08040201005025124,16,118,350,16,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,16,0,tshap_window,centroid
-0.8175763146622325,0.0,0.0,,0,213,222,65,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,16,0,tshap_roi,centroid
0.35010779774016576,0.3091334894613583,0.8148148148148148,0.4482173174872666,132,43,295,30,0.48,0.06,0.056338028169014086,25,0.44,0.11,0.09649122807017543,50,0.44,0.22,0.171875,100,17,1,ehydra,n/a
0.04880713986468062,0.3028720626631854,0.90625,0.4540117416829746,116,105,267,12,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,17,1,tshap_window,threshold
-0.03356640227585148,0.45918367346938777,0.2777777777777778,0.34615384615384615,45,285,53,117,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.83,0.415,0.3824884792626728,100,17,1,tshap_roi,threshold
0.038970016452008246,0.1696035242290749,0.9166666666666666,0.28624535315985133,77,39,377,7,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,17,1,tshap_window,centroid
-0.03494281264659109,0.27530364372469635,0.8831168831168831,0.41975308641975306,68,244,179,9,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,17,1,tshap_roi,centroid
-0.2806463026268907,0.125,0.6341463414634146,0.20883534136546184,52,54,364,30,0.28,0.035,0.03211009174311927,25,0.4,0.1,0.08695652173913043,50,0.41,0.205,0.1583011583011583,100,18,1,ehydra,n/a
0.21896245440998569,0.2149122807017544,0.8828828828828829,0.34567901234567905,98,31,358,13,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.74,0.37,0.3274336283185841,100,18,1,tshap_window,threshold
0.03916077098552833,0.136,0.25757575757575757,0.17801047120418848,34,152,216,98,1.0,0.125,0.125,25,0.68,0.17,0.1574074074074074,50,0.48,0.24,0.19047619047619047,100,18,1,tshap_roi,threshold
0.1127409823092417,0.21445783132530122,0.8317757009345794,0.3409961685823755,89,67,326,18,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.64,0.32,0.2711864406779661,100,18,1,tshap_window,centroid
-0.040870338079165486,0.2412280701754386,0.4263565891472868,0.3081232492997199,55,198,173,74,0.0,0.0,0.0,25,0.08,0.02,0.016260162601626018,50,0.18,0.09,0.06382978723404255,100,18,1,tshap_roi,centroid
0.6886957603963997,0.4142538975501114,0.9441624365482234,0.5758513931888545,186,40,263,11,0.96,0.12,0.11940298507462686,25,0.84,0.21,0.20192307692307693,50,0.74,0.37,0.3274336283185841,100,19,2,ehydra,n/a
0.6219641755329145,0.5369458128078818,0.7124183006535948,0.6123595505617977,109,253,94,44,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.93,0.465,0.4492753623188406,100,19,2,tshap_window,threshold
0.6,1.0,0.36,0.5294117647058824,72,300,0,128,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.72,0.36,0.3157894736842105,100,19,2,tshap_roi,threshold
0.7411288780050265,0.5266457680250783,0.84,0.6473988439306358,168,149,151,32,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.91,0.455,0.4354066985645933,100,19,2,tshap_window,centroid
0.6427003317878253,0.8270676691729323,0.55,0.6606606606606606,110,277,23,90,0.96,0.12,0.11940298507462686,25,0.98,0.245,0.24378109452736318,50,0.77,0.385,0.3452914798206278,100,19,2,tshap_roi,centroid
0.7959380810142935,0.43458980044345896,0.98,0.6021505376344085,196,45,255,4,1.0,0.125,0.125,25,0.98,0.245,0.24378109452736318,50,0.91,0.455,0.4354066985645933,100,20,2,ehydra,n/a
0.6588483516112756,0.6208791208791209,0.565,0.5916230366492147,113,231,69,87,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.95,0.475,0.4634146341463415,100,20,2,tshap_window,threshold
0.6041522986797286,1.0,0.365,0.5347985347985348,73,300,0,127,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.73,0.365,0.32158590308370044,100,20,2,tshap_roi,threshold
0.7960053041078622,0.4484304932735426,1.0,0.6191950464396285,200,54,246,0,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.97,0.485,0.47783251231527096,100,20,2,tshap_window,centroid
0.6867497256645574,0.9140625,0.585,0.7134146341463414,117,289,11,83,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,20,2,tshap_roi,centroid
0.7244791386034499,0.4189189189189189,0.9441624365482234,0.5803432137285491,186,45,258,11,0.96,0.12,0.11940298507462686,25,0.92,0.23,0.22549019607843138,50,0.8,0.4,0.36363636363636365,100,21,2,ehydra,n/a
0.616802069282603,0.4344262295081967,0.7114093959731543,0.5394402035623409,106,213,138,43,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.93,0.465,0.4492753623188406,100,21,2,tshap_window,threshold
0.5694721385165735,0.9565217391304348,0.3350253807106599,0.49624060150375937,66,300,3,131,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.69,0.345,0.2987012987012987,100,21,2,tshap_roi,threshold
0.7364755543874985,0.47941176470588237,0.8716577540106952,0.618595825426945,163,136,177,24,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.93,0.465,0.4492753623188406,100,21,2,tshap_window,centroid
0.6224273312426426,0.6666666666666666,0.54,0.5966850828729282,108,246,54,92,0.84,0.105,0.10294117647058823,25,0.92,0.23,0.22549019607843138,50,0.69,0.345,0.2987012987012987,100,21,2,tshap_roi,centroid
-0.45715657157180106,0.02197802197802198,0.38461538461538464,0.04158004158004158,10,29,445,16,0.12,0.015,0.013513513513513514,25,0.2,0.05,0.041666666666666664,50,0.29,0.145,0.1070110701107011,100,22,0,ehydra,n/a
-0.828179671545456,0.04120879120879121,0.45454545454545453,0.07556675062972293,15,118,349,18,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,22,0,tshap_window,threshold
-0.8025377692520892,0.0,0.0,,0,256,180,64,0.84,0.105,0.10294117647058823,25,0.92,0.23,0.22549019607843138,50,0.96,0.48,0.47058823529411764,100,22,0,tshap_roi,threshold
-0.8216294352608011,0.0,0.0,,0,231,230,39,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,22,0,tshap_window,centroid
-0.7713624310270756,0.0,0.0,,0,300,119,81,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,22,0,tshap_roi,centroid
-0.14396506275291043,0.13870246085011187,0.6391752577319587,0.22794117647058826,62,18,385,35,0.04,0.005,0.004464285714285714,25,0.1,0.025,0.02040816326530612,50,0.16,0.08,0.056338028169014086,100,23,0,ehydra,n/a
-0.7380715976438074,0.10991957104557641,0.7735849056603774,0.19248826291079812,41,115,332,12,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,23,0,tshap_window,threshold
-0.7548501529750063,0.0,0.0,,0,254,163,83,0.96,0.12,0.11940298507462686,25,0.98,0.245,0.24378109452736318,50,0.99,0.495,0.4925373134328358,100,23,0,tshap_roi,threshold
-0.7929409851249496,0.0,0.0,,0,91,368,41,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,23,0,tshap_window,centroid
-0.7363952794924024,0.0,0.0,,0,268,152,80,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,23,0,tshap_roi,centroid
-0.34407157954010326,0.06208425720620843,0.509090909090909,0.11067193675889328,28,22,423,27,0.16,0.02,0.01809954751131222,25,0.14,0.035,0.02880658436213992,50,0.28,0.14,0.10294117647058823,100,24,0,ehydra,n/a
-0.7893198337071472,0.10240963855421686,0.7727272727272727,0.18085106382978725,34,158,298,10,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,24,0,tshap_window,threshold
-0.7409510441505943,0.03076923076923077,0.05194805194805195,0.03864734299516909,4,297,126,73,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,24,0,tshap_roi,threshold
-0.7661365416585361,0.0997229916897507,0.7058823529411765,0.17475728155339806,36,124,325,15,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,24,0,tshap_window,centroid
-0.7727406723681326,0.07291666666666667,0.2413793103448276,0.11200000000000002,14,264,178,44,0.92,0.115,0.11386138613861387,25,0.96,0.24,0.2376237623762376,50,0.98,0.49,0.48514851485148514,100,24,0,tshap_roi,centroid
-0.395371787584629,0.05555555555555555,0.7222222222222222,0.10317460317460317,26,22,442,10,0.24,0.03,0.0273972602739726,25,0.22,0.055,0.04602510460251046,50,0.24,0.12,0.08695652173913043,100,25,0,ehydra,n/a
-0.7882707404163112,0.10204081632653061,0.7777777777777778,0.18041237113402064,35,147,308,10,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,25,0,tshap_window,threshold
-0.752210350672943,0.0,0.0,,0,288,130,82,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,25,0,tshap_roi,threshold
-0.7800395432210154,0.056962025316455694,0.35294117647058826,0.09809264305177111,18,151,298,33,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,25,0,tshap_window,centroid
-0.7347864657457188,0.0,0.0,,0,300,108,92,1.0,0.125,0.125,25,1.0,0.25,0.25,50,1.0,0.5,0.5,100,25,0,tshap_roi,centroid
0.4384703120098175,0.32222222222222224,0.8430232558139535,0.4662379421221865,145,23,305,27,0.68,0.085,0.08173076923076923,25,0.52,0.13,0.11607142857142858,50,0.47,0.235,0.1857707509881423,100,26,2,ehydra,n/a
0.6424303125143677,0.49777777777777776,0.56,0.5270588235294118,112,187,113,88,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.92,0.46,0.4423076923076923,100,26,2,tshap_window,threshold
0.5147815070493501,1.0,0.265,0.41897233201581024,53,300,0,147,1.0,0.125,0.125,25,1.0,0.25,0.25,50,0.53,0.265,0.2145748987854251,100,26,2,tshap_roi,threshold
