cosine_similarity,confmat_precision,confmat_recall,confmat_f1,confmat_n_true_relevant,confmat_n_true_irrelevant,confmat_n_false_relevant,confmat_n_false_irrelevant,topk5_precision,topk5_recall,topk5_iou,topk5_window_size,topk10_precision,topk10_recall,topk10_iou,topk10_window_size,topk20_precision,topk20_recall,topk20_iou,topk20_window_size,sample,draw
0.016967011052858295,0.20930232558139536,0.9,0.339622641509434,99,16,374,11,0.48,0.06,0.056338028169014086,25,0.54,0.135,0.1210762331838565,50,0.47,0.235,0.1857707509881423,100,0,10
-0.007150889978586866,0.20168067226890757,0.8888888888888888,0.32876712328767127,96,12,380,12,0.52,0.065,0.06132075471698113,25,0.48,0.12,0.10619469026548672,50,0.47,0.235,0.1857707509881423,100,0,11
0.01900470330957858,0.20253164556962025,0.9056603773584906,0.33103448275862074,96,16,378,10,0.36,0.045,0.041666666666666664,25,0.44,0.11,0.09649122807017543,50,0.37,0.185,0.14068441064638784,100,0,12
0.04745447342834827,0.21473684210526317,0.918918918918919,0.34812286689419797,102,16,373,9,0.4,0.05,0.046511627906976744,25,0.44,0.11,0.09649122807017543,50,0.47,0.235,0.1857707509881423,100,0,13
-0.0026063212040814392,0.19661733615221988,0.8611111111111112,0.32013769363166955,93,12,380,15,0.44,0.055,0.0514018691588785,25,0.46,0.115,0.1013215859030837,50,0.53,0.265,0.2145748987854251,100,0,14
0.049497464906503696,0.21321961620469082,0.8849557522123894,0.34364261168384874,100,18,369,13,0.4,0.05,0.046511627906976744,25,0.4,0.1,0.08695652173913043,50,0.41,0.205,0.1583011583011583,100,0,15
0.019194686594360095,0.208067940552017,0.8909090909090909,0.3373493975903615,98,17,373,12,0.4,0.05,0.046511627906976744,25,0.4,0.1,0.08695652173913043,50,0.4,0.2,0.15384615384615385,100,0,16
0.00436605733582024,0.19238900634249473,0.883495145631068,0.3159722222222222,91,15,382,12,0.56,0.07,0.06635071090047394,25,0.52,0.13,0.11607142857142858,50,0.48,0.24,0.19047619047619047,100,0,17
0.0448729822899532,0.21656050955414013,0.9272727272727272,0.35111876075731496,102,21,369,8,0.8,0.1,0.0975609756097561,25,0.6,0.15,0.13636363636363635,50,0.52,0.26,0.20967741935483872,100,0,18
-0.06611164929113625,0.18105263157894738,0.8958333333333334,0.30122591943957966,86,15,389,10,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.43,0.215,0.16731517509727625,100,0,19
0.051490376588249766,0.22176591375770022,0.9557522123893806,0.36,108,8,379,5,0.4,0.05,0.046511627906976744,25,0.34,0.085,0.07296137339055794,50,0.36,0.18,0.13636363636363635,100,1,0
0.06916161847722051,0.22929936305732485,0.907563025210084,0.3661016949152542,108,18,363,11,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.38,0.19,0.1450381679389313,100,1,1
-0.04882121720499688,0.18723404255319148,0.8627450980392157,0.30769230769230765,88,16,382,14,0.6,0.075,0.07142857142857142,25,0.36,0.09,0.07758620689655173,50,0.39,0.195,0.14942528735632185,100,1,2
0.03755121184704345,0.21940928270042195,0.9122807017543859,0.3537414965986395,104,16,370,10,0.52,0.065,0.06132075471698113,25,0.4,0.1,0.08695652173913043,50,0.44,0.22,0.171875,100,1,3
0.04452679101592998,0.21205821205821207,0.9026548672566371,0.3434343434343435,102,8,379,11,0.48,0.06,0.056338028169014086,25,0.42,0.105,0.09170305676855896,50,0.37,0.185,0.14068441064638784,100,1,4
-0.013491554192113564,0.1875,0.9,0.31034482758620696,90,10,390,10,0.32,0.04,0.03686635944700461,25,0.32,0.08,0.06837606837606838,50,0.4,0.2,0.15384615384615385,100,1,5
0.06498599362485083,0.2168421052631579,0.911504424778761,0.35034013605442177,103,15,372,10,0.36,0.045,0.041666666666666664,25,0.38,0.095,0.08225108225108226,50,0.39,0.195,0.14942528735632185,100,1,6
-0.05065707751520365,0.1864406779661017,0.88,0.30769230769230765,88,16,384,12,0.4,0.05,0.046511627906976744,25,0.44,0.11,0.09649122807017543,50,0.42,0.21,0.16279069767441862,100,1,7
0.004653397691087634,0.208067940552017,0.8828828828828829,0.3367697594501718,98,16,373,13,0.36,0.045,0.041666666666666664,25,0.4,0.1,0.08695652173913043,50,0.43,0.215,0.16731517509727625,100,1,8
0.006433765069562917,0.20127118644067796,0.8715596330275229,0.3270223752151463,95,14,377,14,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.39,0.195,0.14942528735632185,100,1,9
-0.06048254076799102,0.18816067653276955,0.89,0.3106457242582897,89,16,384,11,0.48,0.06,0.056338028169014086,25,0.42,0.105,0.09170305676855896,50,0.43,0.215,0.16731517509727625,100,1,10
0.07760775073169793,0.24217118997912318,0.943089430894309,0.3853820598006645,116,14,363,7,0.4,0.05,0.046511627906976744,25,0.44,0.11,0.09649122807017543,50,0.41,0.205,0.1583011583011583,100,1,11
-0.009853264151483654,0.20253164556962025,0.9230769230769231,0.3321799307958478,96,18,378,8,0.48,0.06,0.056338028169014086,25,0.54,0.135,0.1210762331838565,50,0.45,0.225,0.17647058823529413,100,1,12
-0.019949736194399294,0.20127118644067796,0.9134615384615384,0.3298611111111111,95,19,377,9,0.32,0.04,0.03686635944700461,25,0.28,0.07,0.059322033898305086,50,0.4,0.2,0.15384615384615385,100,1,13
-0.006220763493713388,0.19375,0.9489795918367347,0.3217993079584775,93,15,387,5,0.36,0.045,0.041666666666666664,25,0.38,0.095,0.08225108225108226,50,0.42,0.21,0.16279069767441862,100,1,14
-0.021620147038774573,0.18105263157894738,0.86,0.29913043478260865,86,11,389,14,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.37,0.185,0.14068441064638784,100,1,15
-0.02834702443631219,0.17291666666666666,0.9120879120879121,0.29071803852889666,83,12,397,8,0.36,0.045,0.041666666666666664,25,0.3,0.075,0.06382978723404255,50,0.28,0.14,0.10294117647058823,100,1,16
-0.012903066067578255,0.18464730290456433,0.9081632653061225,0.30689655172413793,89,9,393,9,0.52,0.065,0.06132075471698113,25,0.42,0.105,0.09170305676855896,50,0.46,0.23,0.18110236220472442,100,1,17
-0.013287087437559228,0.18828451882845187,0.8910891089108911,0.310880829015544,90,11,388,11,0.4,0.05,0.046511627906976744,25,0.46,0.115,0.1013215859030837,50,0.47,0.235,0.1857707509881423,100,1,18
-0.024359036936592086,0.19206680584551147,0.92,0.31778929188255617,92,13,387,8,0.48,0.06,0.056338028169014086,25,0.4,0.1,0.08695652173913043,50,0.42,0.21,0.16279069767441862,100,1,19
0.015655085606685496,0.19279661016949154,0.8584905660377359,0.31487889273356406,91,13,381,15,0.28,0.035,0.03211009174311927,25,0.32,0.08,0.06837606837606838,50,0.34,0.17,0.12781954887218044,100,2,0
-0.004308889400043296,0.20997920997921,0.9351851851851852,0.34295415959252973,101,12,380,7,0.52,0.065,0.06132075471698113,25,0.44,0.11,0.09649122807017543,50,0.38,0.19,0.1450381679389313,100,2,1
0.052121526005043904,0.21548117154811716,0.911504424778761,0.3485617597292724,103,12,375,10,0.52,0.065,0.06132075471698113,25,0.44,0.11,0.09649122807017543,50,0.44,0.22,0.171875,100,2,2
0.01664822890872584,0.21308016877637131,0.9017857142857143,0.3447098976109215,101,15,373,11,0.32,0.04,0.03686635944700461,25,0.32,0.08,0.06837606837606838,50,0.33,0.165,0.12359550561797752,100,2,3
-0.007525522038683829,0.18789144050104384,0.9183673469387755,0.31195840554592724,90,13,389,8,0.4,0.05,0.046511627906976744,25,0.42,0.105,0.09170305676855896,50,0.34,0.17,0.12781954887218044,100,2,4
-0.04077852515119735,0.1957894736842105,0.93,0.32347826086956516,93,18,382,7,0.32,0.04,0.03686635944700461,25,0.46,0.115,0.1013215859030837,50,0.43,0.215,0.16731517509727625,100,2,5
-0.060980233291214644,0.18604651162790697,0.9361702127659575,0.31040564373897706,88,21,385,6,0.36,0.045,0.041666666666666664,25,0.4,0.1,0.08695652173913043,50,0.42,0.21,0.16279069767441862,100,2,6
-0.11942227286200295,0.16842105263157894,0.898876404494382,0.2836879432624113,80,16,395,9,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.42,0.21,0.16279069767441862,100,2,7
-0.010663201633338911,0.19665271966527198,0.9038461538461539,0.3230240549828179,94,12,384,10,0.48,0.06,0.056338028169014086,25,0.48,0.12,0.10619469026548672,50,0.44,0.22,0.171875,100,2,8
0.048297686073727614,0.2196652719665272,0.9545454545454546,0.3571428571428572,105,17,373,5,0.4,0.05,0.046511627906976744,25,0.46,0.115,0.1013215859030837,50,0.49,0.245,0.1952191235059761,100,2,9
-0.0543807012756142,0.18840579710144928,0.9285714285714286,0.3132530120481928,91,10,392,7,0.48,0.06,0.056338028169014086,25,0.42,0.105,0.09170305676855896,50,0.44,0.22,0.171875,100,2,10
0.040684591769872804,0.20718816067653276,0.8990825688073395,0.3367697594501718,98,16,375,11,0.4,0.05,0.046511627906976744,25,0.42,0.105,0.09170305676855896,50,0.44,0.22,0.171875,100,2,11
-0.03716170083758382,0.19527896995708155,0.8666666666666667,0.318739054290718,91,20,375,14,0.4,0.05,0.046511627906976744,25,0.44,0.11,0.09649122807017543,50,0.39,0.195,0.14942528735632185,100,2,12
-0.04627489571803423,0.1970954356846473,0.9313725490196079,0.3253424657534246,95,11,387,7,0.32,0.04,0.03686635944700461,25,0.32,0.08,0.06837606837606838,50,0.39,0.195,0.14942528735632185,100,2,13
0.016177619511511913,0.18936170212765957,0.8476190476190476,0.3095652173913043,89,14,381,16,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.38,0.19,0.1450381679389313,100,2,14
-0.022851785451127534,0.20987654320987653,0.9444444444444444,0.3434343434343434,102,8,384,6,0.44,0.055,0.0514018691588785,25,0.44,0.11,0.09649122807017543,50,0.39,0.195,0.14942528735632185,100,2,15
-0.04491207481007254,0.1838074398249453,0.8316831683168316,0.3010752688172043,84,26,373,17,0.56,0.07,0.06635071090047394,25,0.46,0.115,0.1013215859030837,50,0.42,0.21,0.16279069767441862,100,2,16
0.0027616133415386754,0.1987179487179487,0.8773584905660378,0.32404181184668984,93,19,375,13,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.39,0.195,0.14942528735632185,100,2,17
0.013382069309278273,0.20518358531317496,0.8878504672897196,0.33333333333333337,95,25,368,12,0.36,0.045,0.041666666666666664,25,0.44,0.11,0.09649122807017543,50,0.37,0.185,0.14068441064638784,100,2,18
0.056021353317657674,0.2156448202959831,0.9357798165137615,0.3505154639175258,102,20,371,7,0.56,0.07,0.06635071090047394,25,0.54,0.135,0.1210762331838565,50,0.42,0.21,0.16279069767441862,100,2,19
-0.014462927802289952,0.200836820083682,0.9056603773584906,0.3287671232876712,96,12,382,10,0.44,0.055,0.0514018691588785,25,0.34,0.085,0.07296137339055794,50,0.36,0.18,0.13636363636363635,100,3,0
0.028816363355602607,0.21218487394957983,0.9351851851851852,0.3458904109589041,101,17,375,7,0.44,0.055,0.0514018691588785,25,0.44,0.11,0.09649122807017543,50,0.38,0.19,0.1450381679389313,100,3,1
0.05878399694970503,0.211864406779661,0.8771929824561403,0.341296928327645,100,14,372,14,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.35,0.175,0.1320754716981132,100,3,2
0.0017904855593980835,0.20545073375262055,0.9158878504672897,0.3356164383561644,98,14,379,9,0.28,0.035,0.03211009174311927,25,0.32,0.08,0.06837606837606838,50,0.38,0.19,0.1450381679389313,100,3,3
0.029690293128828503,0.20042194092827004,0.9047619047619048,0.3281519861830743,95,16,379,10,0.32,0.04,0.03686635944700461,25,0.38,0.095,0.08225108225108226,50,0.45,0.225,0.17647058823529413,100,3,4
-0.013986461832952565,0.18997912317327767,0.9285714285714286,0.31542461005199307,91,14,388,7,0.4,0.05,0.046511627906976744,25,0.44,0.11,0.09649122807017543,50,0.42,0.21,0.16279069767441862,100,3,5
0.06032183004171291,0.2059447983014862,0.8899082568807339,0.3344827586206897,97,17,374,12,0.32,0.04,0.03686635944700461,25,0.44,0.11,0.09649122807017543,50,0.43,0.215,0.16731517509727625,100,3,6
-0.005236001409794857,0.1970649895178197,0.9215686274509803,0.3246977547495682,94,15,383,8,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.38,0.19,0.1450381679389313,100,3,7
0.01029923408760182,0.20169851380042464,0.8715596330275229,0.3275862068965517,95,15,376,14,0.16,0.02,0.01809954751131222,25,0.3,0.075,0.06382978723404255,50,0.34,0.17,0.12781954887218044,100,3,8
-0.0042637189400378615,0.20588235294117646,0.9333333333333333,0.3373493975903614,98,17,378,7,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.41,0.205,0.1583011583011583,100,3,9
-0.016825188970169533,0.1908713692946058,0.9019607843137255,0.3150684931506849,92,8,390,10,0.44,0.055,0.0514018691588785,25,0.42,0.105,0.09170305676855896,50,0.41,0.205,0.1583011583011583,100,3,10
-0.0608670929199736,0.1885593220338983,0.9368421052631579,0.31393298059964725,89,22,383,6,0.48,0.06,0.056338028169014086,25,0.42,0.105,0.09170305676855896,50,0.4,0.2,0.15384615384615385,100,3,11
-0.019569056642824777,0.18503118503118504,0.8811881188118812,0.30584192439862545,89,7,392,12,0.16,0.02,0.01809954751131222,25,0.34,0.085,0.07296137339055794,50,0.37,0.185,0.14068441064638784,100,3,12
-0.004721823753033077,0.1970649895178197,0.8867924528301887,0.3224699828473413,94,11,383,12,0.36,0.045,0.041666666666666664,25,0.4,0.1,0.08695652173913043,50,0.37,0.185,0.14068441064638784,100,3,13
-0.05146915876900003,0.19532908704883228,0.8932038834951457,0.32055749128919864,92,18,379,11,0.6,0.075,0.07142857142857142,25,0.5,0.125,0.1111111111111111,50,0.38,0.19,0.1450381679389313,100,3,14
-0.06407088291409344,0.18789144050104384,0.9278350515463918,0.3125,90,14,389,7,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.39,0.195,0.14942528735632185,100,3,15
0.016513619422642886,0.20292887029288703,0.9150943396226415,0.3321917808219178,97,13,381,9,0.32,0.04,0.03686635944700461,25,0.4,0.1,0.08695652173913043,50,0.39,0.195,0.14942528735632185,100,3,16
0.042118341738905704,0.21428571428571427,0.918918918918919,0.3475298126064736,102,15,374,9,0.44,0.055,0.0514018691588785,25,0.44,0.11,0.09649122807017543,50,0.45,0.225,0.17647058823529413,100,3,17
0.061376980837237055,0.21888412017167383,0.8793103448275862,0.35051546391752575,102,20,364,14,0.24,0.03,0.0273972602739726,25,0.46,0.115,0.1013215859030837,50,0.38,0.19,0.1450381679389313,100,3,18
-0.013952404319190818,0.18448637316561844,0.8888888888888888,0.3055555555555555,88,12,389,11,0.44,0.055,0.0514018691588785,25,0.46,0.115,0.1013215859030837,50,0.43,0.215,0.16731517509727625,100,3,19
-0.10642273912077532,0.17584745762711865,0.8924731182795699,0.29380530973451324,83,18,389,10,0.48,0.06,0.056338028169014086,25,0.44,0.11,0.09649122807017543,50,0.36,0.18,0.13636363636363635,100,4,0
-0.0038732422493720324,0.1908713692946058,0.9387755102040817,0.31724137931034485,92,12,390,6,0.48,0.06,0.056338028169014086,25,0.36,0.09,0.07758620689655173,50,0.38,0.19,0.1450381679389313,100,4,1
-0.013839366688052288,0.1906779661016949,0.8823529411764706,0.313588850174216,90,16,382,12,0.6,0.075,0.07142857142857142,25,0.54,0.135,0.1210762331838565,50,0.42,0.21,0.16279069767441862,100,4,2
-0.08575589370466777,0.17154811715481172,0.8723404255319149,0.2867132867132867,82,10,396,12,0.56,0.07,0.06635071090047394,25,0.46,0.115,0.1013215859030837,50,0.41,0.205,0.1583011583011583,100,4,3
0.08785768793045672,0.22483940042826553,0.9292035398230089,0.3620689655172414,105,25,362,8,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.38,0.19,0.1450381679389313,100,4,4
0.047845435109527476,0.21338912133891214,0.8869565217391304,0.3440134907251265,102,9,376,13,0.56,0.07,0.06635071090047394,25,0.44,0.11,0.09649122807017543,50,0.4,0.2,0.15384615384615385,100,4,5
0.01697170636747422,0.21019108280254778,0.9166666666666666,0.34196891191709844,99,20,372,9,0.52,0.065,0.06132075471698113,25,0.44,0.11,0.09649122807017543,50,0.46,0.23,0.18110236220472442,100,4,6
-0.021323114762019636,0.19957081545064378,0.8611111111111112,0.32404181184668995,93,19,373,15,0.32,0.04,0.03686635944700461,25,0.38,0.095,0.08225108225108226,50,0.36,0.18,0.13636363636363635,100,4,7
-0.02309181603636822,0.2,0.8703703703703703,0.32525951557093424,94,16,376,14,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.43,0.215,0.16731517509727625,100,4,8
0.038624414288274296,0.2059447983014862,0.8818181818181818,0.3339070567986231,97,16,374,13,0.36,0.045,0.041666666666666664,25,0.42,0.105,0.09170305676855896,50,0.39,0.195,0.14942528735632185,100,4,9
4.934679091673769e-05,0.20217391304347826,0.8691588785046729,0.328042328042328,93,26,367,14,0.36,0.045,0.041666666666666664,25,0.38,0.095,0.08225108225108226,50,0.39,0.195,0.14942528735632185,100,4,10
-0.000759693765808854,0.20212765957446807,0.9405940594059405,0.3327495621716287,95,24,375,6,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.41,0.205,0.1583011583011583,100,4,11
0.0014423125233653654,0.20545073375262055,0.9158878504672897,0.3356164383561644,98,14,379,9,0.36,0.045,0.041666666666666664,25,0.34,0.085,0.07296137339055794,50,0.41,0.205,0.1583011583011583,100,4,12
0.03192401597369771,0.2145922746781116,0.8928571428571429,0.34602076124567477,100,22,366,12,0.36,0.045,0.041666666666666664,25,0.48,0.12,0.10619469026548672,50,0.49,0.245,0.1952191235059761,100,4,13
-0.021149206903216602,0.19334719334719336,0.9587628865979382,0.3217993079584775,93,15,388,4,0.4,0.05,0.046511627906976744,25,0.36,0.09,0.07758620689655173,50,0.41,0.205,0.1583011583011583,100,4,14
-0.036333638564045666,0.19230769230769232,0.8571428571428571,0.31413612565445026,90,17,378,15,0.48,0.06,0.056338028169014086,25,0.44,0.11,0.09649122807017543,50,0.38,0.19,0.1450381679389313,100,4,15
-0.11773132584533748,0.1734475374732334,0.8617021276595744,0.2887700534759359,81,20,386,13,0.28,0.035,0.03211009174311927,25,0.3,0.075,0.06382978723404255,50,0.4,0.2,0.15384615384615385,100,4,16
-0.07833854712970721,0.16455696202531644,0.8666666666666667,0.2765957446808511,78,14,396,12,0.36,0.045,0.041666666666666664,25,0.34,0.085,0.07296137339055794,50,0.35,0.175,0.1320754716981132,100,4,17
-0.04043117872075452,0.17745302713987474,0.9042553191489362,0.2966841186736475,85,12,394,9,0.36,0.045,0.041666666666666664,25,0.28,0.07,0.059322033898305086,50,0.31,0.155,0.11524163568773234,100,4,18
-0.02280463655126661,0.19077568134171907,0.9285714285714286,0.31652173913043474,91,16,386,7,0.32,0.04,0.03686635944700461,25,0.36,0.09,0.07758620689655173,50,0.48,0.24,0.19047619047619047,100,4,19
0.013936231245785616,0.1948608137044968,0.875,0.3187390542907181,91,20,376,13,0.2,0.025,0.022727272727272728,25,0.3,0.075,0.06382978723404255,50,0.37,0.185,0.14068441064638784,100,5,0
0.047695041368166755,0.20545073375262055,0.9074074074074074,0.3350427350427351,98,13,379,10,0.48,0.06,0.056338028169014086,25,0.36,0.09,0.07758620689655173,50,0.36,0.18,0.13636363636363635,100,5,1
0.01577732022062346,0.20416666666666666,0.8828828828828829,0.3316412859560067,98,7,382,13,0.52,0.065,0.06132075471698113,25,0.52,0.13,0.11607142857142858,50,0.46,0.23,0.18110236220472442,100,5,2
0.055585155106937775,0.21548117154811716,0.9363636363636364,0.35034013605442177,103,15,375,7,0.52,0.065,0.06132075471698113,25,0.42,0.105,0.09170305676855896,50,0.43,0.215,0.16731517509727625,100,5,3
0.02754250845300808,0.2203742203742204,0.954954954954955,0.35810810810810817,106,14,375,5,0.44,0.055,0.0514018691588785,25,0.42,0.105,0.09170305676855896,50,0.36,0.18,0.13636363636363635,100,5,4
0.009307455480513526,0.208067940552017,0.9158878504672897,0.3391003460207612,98,20,373,9,0.52,0.065,0.06132075471698113,25,0.46,0.115,0.1013215859030837,50,0.43,0.215,0.16731517509727625,100,5,5
-0.049386646052698484,0.18895966029723993,0.9081632653061225,0.3128295254833041,89,20,382,9,0.32,0.04,0.03686635944700461,25,0.38,0.095,0.08225108225108226,50,0.38,0.19,0.1450381679389313,100,5,6
0.03929595463138168,0.22453222453222454,0.9557522123893806,0.36363636363636365,108,14,373,5,0.52,0.065,0.06132075471698113,25,0.38,0.095,0.08225108225108226,50,0.4,0.2,0.15384615384615385,100,5,7
0.06284428472189878,0.21894736842105264,0.9122807017543859,0.35314091680814946,104,15,371,10,0.4,0.05,0.046511627906976744,25,0.4,0.1,0.08695652173913043,50,0.43,0.215,0.16731517509727625,100,5,8
-0.014300662057241606,0.1957894736842105,0.8942307692307693,0.3212435233160622,93,14,382,11,0.44,0.055,0.0514018691588785,25,0.44,0.11,0.09649122807017543,50,0.4,0.2,0.15384615384615385,100,5,9
-0.024317075475920387,0.19198312236286919,0.91,0.31707317073170727,91,17,383,9,0.2,0.025,0.022727272727272728,25,0.28,0.07,0.059322033898305086,50,0.31,0.155,0.11524163568773234,100,5,10
0.011438666327856445,0.1991701244813278,0.9230769230769231,0.32764505119453924,96,10,386,8,0.6,0.075,0.07142857142857142,25,0.48,0.12,0.10619469026548672,50,0.42,0.21,0.16279069767441862,100,5,11
-0.03381306098241315,0.18029350104821804,0.8686868686868687,0.2986111111111111,86,10,391,13,0.44,0.055,0.0514018691588785,25,0.34,0.085,0.07296137339055794,50,0.4,0.2,0.15384615384615385,100,5,12
-0.048796596645027966,0.1831578947368421,0.8787878787878788,0.30313588850174217,87,13,388,12,0.52,0.065,0.06132075471698113,25,0.42,0.105,0.09170305676855896,50,0.46,0.23,0.18110236220472442,100,5,13
0.03082575091466441,0.20545073375262055,0.9158878504672897,0.3356164383561644,98,14,379,9,0.28,0.035,0.03211009174311927,25,0.26,0.065,0.05485232067510549,50,0.32,0.16,0.11940298507462686,100,5,14
0.09565985919985717,0.22406639004149378,0.907563025210084,0.3594009983361065,108,7,374,11,0.4,0.05,0.046511627906976744,25,0.36,0.09,0.07758620689655173,50,0.36,0.18,0.13636363636363635,100,5,15
0.029341737950172295,0.20084566596194503,0.8962264150943396,0.3281519861830743,95,16,378,11,0.44,0.055,0.0514018691588785,25,0.38,0.095,0.08225108225108226,50,0.43,0.215,0.16731517509727625,100,5,16
-0.020506598603628412,0.1941544885177453,0.9207920792079208,0.32068965517241377,93,13,386,8,0.44,0.055,0.0514018691588785,25,0.38,0.095,0.08225108225108226,50,0.43,0.215,0.16731517509727625,100,5,17
-0.06412584099288707,0.18867924528301888,0.9090909090909091,0.3125,90,14,387,9,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.38,0.19,0.1450381679389313,100,5,18
0.07648492386711125,0.22151898734177214,0.9130434782608695,0.3565365025466893,105,16,369,10,0.56,0.07,0.06635071090047394,25,0.42,0.105,0.09170305676855896,50,0.4,0.2,0.15384615384615385,100,5,19
-0.010785645478891654,0.19873150105708245,0.912621359223301,0.3263888888888889,94,18,379,9,0.64,0.08,0.07655502392344497,25,0.5,0.125,0.1111111111111111,50,0.43,0.215,0.16731517509727625,100,6,0
0.028838838937365927,0.19456066945606695,0.9117647058823529,0.3206896551724138,93,13,385,9,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.33,0.165,0.12359550561797752,100,6,1
0.06140904313016148,0.20930232558139536,0.9,0.339622641509434,99,16,374,11,0.44,0.055,0.0514018691588785,25,0.4,0.1,0.08695652173913043,50,0.42,0.21,0.16279069767441862,100,6,2
-0.03007395752661503,0.18526315789473685,0.8888888888888888,0.3066202090592335,88,14,387,11,0.36,0.045,0.041666666666666664,25,0.48,0.12,0.10619469026548672,50,0.4,0.2,0.15384615384615385,100,6,3
-0.05779413868539166,0.18763326226012794,0.8380952380952381,0.3066202090592335,88,14,381,17,0.36,0.045,0.041666666666666664,25,0.34,0.085,0.07296137339055794,50,0.38,0.19,0.1450381679389313,100,6,4
-0.009457546318397037,0.19008264462809918,0.9484536082474226,0.3166953528399311,92,11,392,5,0.48,0.06,0.056338028169014086,25,0.4,0.1,0.08695652173913043,50,0.43,0.215,0.16731517509727625,100,6,5
-0.02473573726651532,0.18471337579617833,0.8613861386138614,0.30419580419580416,87,15,384,14,0.44,0.055,0.0514018691588785,25,0.44,0.11,0.09649122807017543,50,0.41,0.205,0.1583011583011583,100,6,6
0.009843337221921702,0.1953781512605042,0.9029126213592233,0.32124352331606215,93,14,383,10,0.6,0.075,0.07142857142857142,25,0.48,0.12,0.10619469026548672,50,0.42,0.21,0.16279069767441862,100,6,7
0.007584172845166249,0.21263157894736842,0.9351851851851852,0.34648370497427106,101,18,374,7,0.28,0.035,0.03211009174311927,25,0.46,0.115,0.1013215859030837,50,0.42,0.21,0.16279069767441862,100,6,8
0.0045094678138297125,0.19665271966527198,0.912621359223301,0.3235800344234079,94,13,384,9,0.44,0.055,0.0514018691588785,25,0.42,0.105,0.09170305676855896,50,0.43,0.215,0.16731517509727625,100,6,9
