cosine_similarity,confmat_precision,confmat_recall,confmat_f1,confmat_n_true_relevant,confmat_n_true_irrelevant,confmat_n_false_relevant,confmat_n_false_irrelevant,topk5_precision,topk5_recall,topk5_iou,topk5_window_size,topk10_precision,topk10_recall,topk10_iou,topk10_window_size,topk20_precision,topk20_recall,topk20_iou,topk20_window_size,sample,true_label
-0.13814137268457563,0.10810810810810811,0.5333333333333333,0.1797752808988764,24,7,198,21,0.16666666666666666,0.02,0.01818181818181818,12,0.16,0.04,0.03305785123966942,25,0.24,0.12,0.08695652173913043,50,13,1
-0.2507912890332107,0.08035714285714286,0.6666666666666666,0.14342629482071714,18,17,206,9,0.9166666666666666,0.11,0.10891089108910891,12,0.68,0.17,0.1574074074074074,25,0.6,0.3,0.25,50,14,1
-0.05546264376646428,0.2838427947598253,0.9027777777777778,0.4318936877076412,65,14,164,7,0.5,0.06,0.05660377358490566,12,0.48,0.12,0.10619469026548672,25,0.48,0.24,0.19047619047619047,50,15,1
0.22742398017255971,0.2757009345794392,0.8676470588235294,0.41843971631205673,59,27,155,9,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.76,0.38,0.3392857142857143,50,16,1
0.4014519992549378,0.25462962962962965,0.8208955223880597,0.3886925795053004,55,22,161,12,1.0,0.12,0.12,12,0.92,0.23,0.22549019607843138,25,0.72,0.36,0.3157894736842105,50,17,0
0.14656216517167892,0.33640552995391704,0.8795180722891566,0.48666666666666664,73,23,144,10,0.9166666666666666,0.11,0.10891089108910891,12,0.8,0.2,0.19047619047619047,25,0.6,0.3,0.25,50,18,1
0.7879569196625852,0.4253393665158371,0.9591836734693877,0.5893416927899686,94,25,127,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,19,0
-0.018909275819069017,0.17674418604651163,0.6785714285714286,0.28044280442804426,38,17,177,18,0.0,0.0,0.0,12,0.12,0.03,0.02459016393442623,25,0.2,0.1,0.07142857142857142,50,20,1
0.451462667137838,0.25,0.8059701492537313,0.381625441696113,54,21,162,13,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.74,0.37,0.3274336283185841,50,21,0
0.8060952775007377,0.45539906103286387,0.97,0.6198083067092652,97,34,116,3,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,22,0
0.5876895211053125,0.42792792792792794,0.9693877551020408,0.59375,95,25,127,3,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.88,0.44,0.41509433962264153,50,23,0
0.5971146286639236,0.325,0.7738095238095238,0.4577464788732394,65,31,135,19,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.78,0.39,0.35135135135135137,50,24,0
0.5873252137701385,0.4253393665158371,0.9591836734693877,0.5893416927899686,94,25,127,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,25,0
0.15877724964171888,0.3169642857142857,0.8352941176470589,0.459546925566343,71,12,153,14,0.9166666666666666,0.11,0.10891089108910891,12,0.68,0.17,0.1574074074074074,25,0.54,0.27,0.21951219512195122,50,26,1
-0.40166188432306127,0.05,0.4583333333333333,0.09016393442622953,11,17,209,13,0.8333333333333334,0.1,0.09803921568627451,12,0.68,0.17,0.1574074074074074,25,0.52,0.26,0.20967741935483872,50,27,1
0.5810232379861211,0.23318385650224216,0.9122807017543859,0.37142857142857144,52,22,171,5,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.82,0.41,0.3761467889908257,50,28,0
0.5522849929169591,0.30917874396135264,0.8421052631578947,0.4522968197879858,64,31,143,12,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.78,0.39,0.35135135135135137,50,29,0
0.2529425895583986,0.3130841121495327,0.8271604938271605,0.4542372881355932,67,22,147,14,1.0,0.12,0.12,12,0.84,0.21,0.20192307692307693,25,0.56,0.28,0.22950819672131148,50,30,1
0.5073098079567425,0.3121951219512195,0.810126582278481,0.45070422535211263,64,30,141,15,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.68,0.34,0.29310344827586204,50,31,1
0.0006534112723009197,0.19298245614035087,0.8627450980392157,0.31541218637992835,44,15,184,7,1.0,0.12,0.12,12,0.8,0.2,0.19047619047619047,25,0.7,0.35,0.30434782608695654,50,32,1
0.35668221379079923,0.3548387096774194,0.8953488372093024,0.5082508250825083,77,24,140,9,0.9166666666666666,0.11,0.10891089108910891,12,0.92,0.23,0.22549019607843138,25,0.7,0.35,0.30434782608695654,50,33,1
-0.24609217529259755,0.20614035087719298,0.8867924528301887,0.33451957295373663,47,16,181,6,0.75,0.09,0.08737864077669903,12,0.64,0.16,0.14678899082568808,25,0.6,0.3,0.25,50,34,1
0.5305686185217635,0.2783018867924528,0.8676470588235294,0.4214285714285715,59,29,153,9,1.0,0.12,0.12,12,0.88,0.22,0.21359223300970873,25,0.82,0.41,0.3761467889908257,50,35,0
0.4367427987957183,0.2236842105263158,0.8793103448275862,0.3566433566433566,51,15,177,7,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.86,0.43,0.40186915887850466,50,36,0
0.5702897765315997,0.23348017621145375,0.9298245614035088,0.3732394366197183,53,19,174,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.94,0.47,0.4563106796116505,50,37,0
0.27040973821723296,0.3333333333333333,0.8117647058823529,0.4726027397260274,69,27,138,16,0.9166666666666666,0.11,0.10891089108910891,12,0.84,0.21,0.20192307692307693,25,0.68,0.34,0.29310344827586204,50,38,1
0.6030774126817439,0.22815533980582525,0.8703703703703703,0.3615384615384616,47,37,159,7,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,39,0
0.6688591269824062,0.3991031390134529,0.9368421052631579,0.559748427672956,89,21,134,6,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.9,0.45,0.42857142857142855,50,40,0
0.7091040137173615,0.42592592592592593,0.9484536082474226,0.5878594249201279,92,29,124,5,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.9,0.45,0.42857142857142855,50,41,0
0.8020683721909968,0.44036697247706424,0.96,0.6037735849056604,96,28,122,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.98,0.49,0.48514851485148514,50,42,0
0.0069568048372913045,0.2830188679245283,0.759493670886076,0.4123711340206186,60,19,152,19,1.0,0.12,0.12,12,0.76,0.19,0.1792452830188679,25,0.66,0.33,0.28205128205128205,50,43,1
0.2917410594395296,0.3564356435643564,0.9113924050632911,0.5124555160142349,72,41,130,7,0.9166666666666666,0.11,0.10891089108910891,12,0.88,0.22,0.21359223300970873,25,0.68,0.34,0.29310344827586204,50,44,1
0.1101458333408188,0.2168141592920354,0.8448275862068966,0.3450704225352113,49,15,177,9,0.9166666666666666,0.11,0.10891089108910891,12,0.72,0.18,0.16822429906542055,25,0.66,0.33,0.28205128205128205,50,45,1
0.8097370946868564,0.4481132075471698,0.9693877551020408,0.6129032258064516,95,35,117,3,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,46,0
0.42251052008600287,0.23696682464454977,0.8620689655172413,0.37174721189591076,50,31,161,8,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.82,0.41,0.3761467889908257,50,47,0
-0.05149479769588748,0.1651376146788991,0.75,0.2706766917293233,36,20,182,12,0.08333333333333333,0.01,0.009009009009009009,12,0.2,0.05,0.041666666666666664,25,0.18,0.09,0.06382978723404255,50,48,1
0.037701957394341276,0.19196428571428573,0.8431372549019608,0.31272727272727274,43,18,181,8,0.5833333333333334,0.07,0.06666666666666667,12,0.6,0.15,0.13636363636363635,25,0.4,0.2,0.15384615384615385,50,49,1
-0.07770911614970416,0.09401709401709402,0.7333333333333333,0.16666666666666669,22,8,212,8,0.5,0.06,0.05660377358490566,12,0.56,0.14,0.12612612612612611,25,0.5,0.25,0.2,50,50,1
-0.07837369293727488,0.13574660633484162,0.7142857142857143,0.22813688212927755,30,17,191,12,0.5833333333333334,0.07,0.06666666666666667,12,0.44,0.11,0.09649122807017543,25,0.36,0.18,0.13636363636363635,50,51,1
0.7584767077434748,0.46798029556650245,0.95,0.6270627062706271,95,42,108,5,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,52,0
0.29991210003626656,0.2328767123287671,0.8947368421052632,0.3695652173913043,51,25,168,6,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.8,0.4,0.36363636363636365,50,53,0
-0.373819310032425,0.07079646017699115,0.6956521739130435,0.1285140562248996,16,17,210,7,0.75,0.09,0.08737864077669903,12,0.68,0.17,0.1574074074074074,25,0.58,0.29,0.2396694214876033,50,54,1
0.24533736026662228,0.2422907488986784,0.8870967741935484,0.3806228373702422,55,16,172,7,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.8,0.4,0.36363636363636365,50,55,0
-0.019194731343721273,0.25,0.84375,0.38571428571428573,54,24,162,10,1.0,0.12,0.12,12,0.72,0.18,0.16822429906542055,25,0.68,0.34,0.29310344827586204,50,56,1
-0.06639421314899291,0.16826923076923078,0.6140350877192983,0.26415094339622647,35,20,173,22,0.08333333333333333,0.01,0.009009009009009009,12,0.12,0.03,0.02459016393442623,25,0.2,0.1,0.07142857142857142,50,57,1
0.05978500060252458,0.20600858369098712,0.8571428571428571,0.33217993079584773,48,9,185,8,0.3333333333333333,0.04,0.037037037037037035,12,0.32,0.08,0.06837606837606838,25,0.34,0.17,0.12781954887218044,50,58,1
0.05389471533541159,0.2871287128712871,0.7532467532467533,0.4157706093189964,58,29,144,19,0.8333333333333334,0.1,0.09803921568627451,12,0.68,0.17,0.1574074074074074,25,0.56,0.28,0.22950819672131148,50,59,1
0.6608962792502212,0.3936651583710407,0.9560439560439561,0.5576923076923077,87,25,134,4,0.9166666666666666,0.11,0.10891089108910891,12,0.84,0.21,0.20192307692307693,25,0.76,0.38,0.3392857142857143,50,60,0
0.42042779212074655,0.3165829145728643,0.7974683544303798,0.4532374100719424,63,35,136,16,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.72,0.36,0.3157894736842105,50,61,1
-0.26715953702140977,0.11504424778761062,0.7428571428571429,0.1992337164750958,26,15,200,9,0.5833333333333334,0.07,0.06666666666666667,12,0.64,0.16,0.14678899082568808,25,0.52,0.26,0.20967741935483872,50,62,1
0.1621754140812042,0.24186046511627907,0.8666666666666667,0.3781818181818182,52,27,163,8,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.72,0.36,0.3157894736842105,50,63,1
0.5132963194588278,0.2222222222222222,0.8727272727272727,0.35424354243542433,48,27,168,7,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.88,0.44,0.41509433962264153,50,64,0
0.7617457790497151,0.4,0.967741935483871,0.5660377358490567,90,22,135,3,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,65,0
0.013101875087720741,0.23853211009174313,0.8253968253968254,0.3701067615658363,52,21,166,11,0.4166666666666667,0.05,0.04672897196261682,12,0.44,0.11,0.09649122807017543,25,0.32,0.16,0.11940298507462686,50,66,1
0.07596588397235257,0.2863849765258216,0.7922077922077922,0.4206896551724138,61,21,152,16,0.5833333333333334,0.07,0.06666666666666667,12,0.56,0.14,0.12612612612612611,25,0.5,0.25,0.2,50,67,1
-0.3185910797570994,0.053811659192825115,0.5,0.09716599190283401,12,15,211,12,0.75,0.09,0.08737864077669903,12,0.6,0.15,0.13636363636363635,25,0.6,0.3,0.25,50,68,1
0.4062125592811604,0.27014218009478674,0.8142857142857143,0.40569395017793597,57,26,154,13,1.0,0.12,0.12,12,0.92,0.23,0.22549019607843138,25,0.7,0.35,0.30434782608695654,50,69,0
0.35571971247434175,0.3113207547169811,0.868421052631579,0.4583333333333333,66,28,146,10,0.9166666666666666,0.11,0.10891089108910891,12,0.8,0.2,0.19047619047619047,25,0.64,0.32,0.2711864406779661,50,70,1
0.6760213941793969,0.4072398190045249,0.9473684210526315,0.569620253164557,90,24,131,5,0.9166666666666666,0.11,0.10891089108910891,12,0.96,0.24,0.2376237623762376,25,0.88,0.44,0.41509433962264153,50,71,0
0.6930366124787117,0.3813559322033898,0.9375,0.5421686746987951,90,8,146,6,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.84,0.42,0.3888888888888889,50,72,0
-0.18632693698980693,0.16129032258064516,0.7608695652173914,0.2661596958174905,35,22,182,11,0.4166666666666667,0.05,0.04672897196261682,12,0.44,0.11,0.09649122807017543,25,0.36,0.18,0.13636363636363635,50,73,1
0.38669871860025384,0.1917808219178082,0.8936170212765957,0.3157894736842105,42,26,177,5,1.0,0.12,0.12,12,0.88,0.22,0.21359223300970873,25,0.84,0.42,0.3888888888888889,50,74,0
0.5310678459361574,0.3238095238095238,0.8717948717948718,0.4722222222222222,68,30,142,10,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.72,0.36,0.3157894736842105,50,75,0
0.7973397449782195,0.42592592592592593,0.9583333333333334,0.5897435897435898,92,30,124,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,76,0
0.6919506848492523,0.4186046511627907,0.9574468085106383,0.5825242718446603,90,31,125,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,77,0
-0.16425889233967356,0.1308411214953271,0.7,0.22047244094488186,28,24,186,12,0.6666666666666666,0.08,0.07692307692307693,12,0.56,0.14,0.12612612612612611,25,0.54,0.27,0.21951219512195122,50,78,1
0.5536857594978352,0.21973094170403587,0.875,0.35125448028673834,49,20,174,7,0.9166666666666666,0.11,0.10891089108910891,12,0.88,0.22,0.21359223300970873,25,0.76,0.38,0.3392857142857143,50,79,0
-0.10418134106531,0.15384615384615385,0.6666666666666666,0.25,34,12,187,17,0.25,0.03,0.027522935779816515,12,0.16,0.04,0.03305785123966942,25,0.26,0.13,0.0948905109489051,50,80,1
0.7290470508923321,0.4337899543378995,0.9693877551020408,0.5993690851735016,95,28,124,3,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.9,0.45,0.42857142857142855,50,81,0
0.706225829520461,0.41125541125541126,0.9693877551020408,0.5775075987841944,95,16,136,3,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.86,0.43,0.40186915887850466,50,82,0
0.47570885632482407,0.21658986175115208,0.8545454545454545,0.34558823529411764,47,25,170,8,1.0,0.12,0.12,12,0.88,0.22,0.21359223300970873,25,0.88,0.44,0.41509433962264153,50,83,0
-0.32567790313795975,0.09090909090909091,0.6060606060606061,0.15810276679841898,20,17,200,13,0.3333333333333333,0.04,0.037037037037037035,12,0.44,0.11,0.09649122807017543,25,0.5,0.25,0.2,50,84,1
-0.2004026756894821,0.14096916299559473,0.7111111111111111,0.23529411764705885,32,10,195,13,0.25,0.03,0.027522935779816515,12,0.36,0.09,0.07758620689655173,25,0.36,0.18,0.13636363636363635,50,85,1
0.22778317195149012,0.2112676056338028,0.8035714285714286,0.3345724907063197,45,26,168,11,1.0,0.12,0.12,12,0.8,0.2,0.19047619047619047,25,0.68,0.34,0.29310344827586204,50,86,0
-0.03950479055508047,0.1780821917808219,0.7358490566037735,0.286764705882353,39,17,180,14,0.5833333333333334,0.07,0.06666666666666667,12,0.52,0.13,0.11607142857142858,25,0.5,0.25,0.2,50,87,1
0.724648570740524,0.4043478260869565,0.9489795918367347,0.5670731707317073,93,15,137,5,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.94,0.47,0.4563106796116505,50,88,0
-0.02513205074996508,0.17105263157894737,0.8666666666666667,0.28571428571428575,39,16,189,6,0.75,0.09,0.08737864077669903,12,0.64,0.16,0.14678899082568808,25,0.52,0.26,0.20967741935483872,50,89,1
