cosine_similarity,confmat_precision,confmat_recall,confmat_f1,confmat_n_true_relevant,confmat_n_true_irrelevant,confmat_n_false_relevant,confmat_n_false_irrelevant,topk5_precision,topk5_recall,topk5_iou,topk5_window_size,topk10_precision,topk10_recall,topk10_iou,topk10_window_size,topk20_precision,topk20_recall,topk20_iou,topk20_window_size,sample,true_label
0.40734088109349426,0.32166301969365424,0.9423076923076923,0.47960848287112556,147,34,310,9,0.64,0.08,0.07655502392344497,25,0.54,0.135,0.1210762331838565,50,0.54,0.27,0.21951219512195122,100,29,1
-0.5507065909010842,0.01935483870967742,0.3333333333333333,0.03658536585365854,9,17,456,18,0.48,0.06,0.056338028169014086,25,0.46,0.115,0.1013215859030837,50,0.49,0.245,0.1952191235059761,100,30,0
-0.4352279085805724,0.09420289855072464,0.639344262295082,0.1642105263157895,39,64,375,22,0.76,0.095,0.09223300970873786,25,0.68,0.17,0.1574074074074074,50,0.66,0.33,0.28205128205128205,100,31,1
-0.5457663863931057,0.03619909502262444,0.48484848484848486,0.06736842105263159,16,41,426,17,0.72,0.09,0.08695652173913043,25,0.7,0.175,0.16279069767441862,50,0.6,0.3,0.25,100,32,0
-0.36591084459899503,0.10091743119266056,0.6666666666666666,0.1752988047808765,44,42,392,22,0.64,0.08,0.07655502392344497,25,0.62,0.155,0.1415525114155251,50,0.57,0.285,0.2345679012345679,100,33,1
-0.5203777776058396,0.017204301075268817,0.36363636363636365,0.03285420944558522,8,21,457,14,0.28,0.035,0.03211009174311927,25,0.28,0.07,0.059322033898305086,50,0.38,0.19,0.1450381679389313,100,34,0
-0.4060079771895582,0.046153846153846156,0.4772727272727273,0.0841683366733467,21,22,434,23,0.2,0.025,0.022727272727272728,25,0.18,0.045,0.03734439834024896,50,0.24,0.12,0.08695652173913043,100,35,0
-0.2040309621121659,0.15473441108545036,0.6979166666666666,0.25330812854442347,67,38,366,29,0.6,0.075,0.07142857142857142,25,0.42,0.105,0.09170305676855896,50,0.5,0.25,0.2,100,36,1
-0.1769215547282162,0.12688172043010754,0.7108433734939759,0.21532846715328469,59,11,406,24,0.12,0.015,0.013513513513513514,25,0.14,0.035,0.02880658436213992,50,0.16,0.08,0.056338028169014086,100,37,0
0.7652578155322012,0.42953020134228187,0.964824120603015,0.5944272445820433,192,46,255,7,0.96,0.12,0.11940298507462686,25,0.96,0.24,0.2376237623762376,50,0.85,0.425,0.3953488372093023,100,38,2
0.756005030241511,0.4376417233560091,0.965,0.6021840873634945,193,52,248,7,1.0,0.125,0.125,25,0.98,0.245,0.24378109452736318,50,0.87,0.435,0.4084507042253521,100,39,2
-0.4476395003361993,0.10585585585585586,0.734375,0.18503937007874016,47,39,397,17,0.84,0.105,0.10294117647058823,25,0.76,0.19,0.1792452830188679,50,0.61,0.305,0.25523012552301255,100,40,1
-0.5252255615556257,0.06858407079646017,0.7560975609756098,0.12576064908722107,31,38,421,10,0.72,0.09,0.08695652173913043,25,0.68,0.17,0.1574074074074074,50,0.66,0.33,0.28205128205128205,100,41,1
-0.448412112840587,0.09360730593607305,0.6833333333333333,0.1646586345381526,41,43,397,19,0.8,0.1,0.0975609756097561,25,0.72,0.18,0.16822429906542055,50,0.65,0.325,0.2765957446808511,100,42,1
-0.47104938299225657,0.029850746268656716,0.5,0.056338028169014086,14,17,455,14,0.36,0.045,0.041666666666666664,25,0.36,0.09,0.07758620689655173,50,0.32,0.16,0.11940298507462686,100,43,0
-0.5093197012114449,0.008695652173913044,0.19047619047619047,0.016632016632016633,4,23,456,17,0.28,0.035,0.03211009174311927,25,0.4,0.1,0.08695652173913043,50,0.37,0.185,0.14068441064638784,100,44,0
0.4765459283363851,0.3325942350332594,0.9146341463414634,0.4878048780487805,150,35,301,14,0.72,0.09,0.08695652173913043,25,0.64,0.16,0.14678899082568808,50,0.6,0.3,0.25,100,45,2
-0.44688246524279124,0.034858387799564274,0.4444444444444444,0.06464646464646465,16,21,443,20,0.24,0.03,0.0273972602739726,25,0.32,0.08,0.06837606837606838,50,0.35,0.175,0.1320754716981132,100,46,0
-0.17033838884950223,0.1547085201793722,0.7752808988764045,0.25794392523364484,69,34,377,20,0.32,0.04,0.03686635944700461,25,0.44,0.11,0.09649122807017543,50,0.45,0.225,0.17647058823529413,100,47,1
-0.42016435884994874,0.08391608391608392,0.5901639344262295,0.14693877551020407,36,46,393,25,0.76,0.095,0.09223300970873786,25,0.68,0.17,0.1574074074074074,50,0.64,0.32,0.2711864406779661,100,48,1
-0.38107153473240096,0.1087962962962963,0.7121212121212122,0.1887550200803213,47,49,385,19,0.52,0.065,0.06132075471698113,25,0.56,0.14,0.12612612612612611,50,0.51,0.255,0.20481927710843373,100,49,1
-0.5290244993382563,0.05630630630630631,0.5555555555555556,0.10224948875255624,25,36,419,20,0.84,0.105,0.10294117647058823,25,0.66,0.165,0.15207373271889402,50,0.6,0.3,0.25,100,50,1
0.6989814300786519,0.3995381062355658,0.9402173913043478,0.5607779578606159,173,56,260,11,0.96,0.12,0.11940298507462686,25,0.96,0.24,0.2376237623762376,50,0.82,0.41,0.3761467889908257,100,51,2
-0.4483582326858002,0.07623318385650224,0.7083333333333334,0.13765182186234817,34,40,412,14,0.72,0.09,0.08695652173913043,25,0.74,0.185,0.17370892018779344,50,0.6,0.3,0.25,100,52,1
-0.5142345661431712,0.014925373134328358,0.35,0.028629856850715747,7,18,462,13,0.44,0.055,0.0514018691588785,25,0.38,0.095,0.08225108225108226,50,0.37,0.185,0.14068441064638784,100,53,0
0.45532492366548094,0.31222707423580787,0.8773006134969326,0.4605475040257649,143,22,315,20,0.8,0.1,0.0975609756097561,25,0.6,0.15,0.13636363636363635,50,0.53,0.265,0.2145748987854251,100,54,2
-0.41496242728899524,0.034782608695652174,0.42105263157894735,0.0642570281124498,16,18,444,22,0.16,0.02,0.01809954751131222,25,0.24,0.06,0.05042016806722689,50,0.27,0.135,0.0989010989010989,100,55,0
0.6689670705534642,0.40898876404494383,0.9430051813471503,0.5705329153605015,182,44,263,11,0.96,0.12,0.11940298507462686,25,0.94,0.235,0.2315270935960591,50,0.75,0.375,0.3333333333333333,100,56,2
0.4735235027689326,0.31929046563192903,0.8780487804878049,0.4682926829268293,144,29,307,20,0.92,0.115,0.11386138613861387,25,0.86,0.215,0.20772946859903382,50,0.68,0.34,0.29310344827586204,100,57,2
0.6695319984581127,0.41123595505617977,0.9289340101522843,0.5700934579439252,183,41,262,14,0.88,0.11,0.10837438423645321,25,0.8,0.2,0.19047619047619047,50,0.72,0.36,0.3157894736842105,100,58,2
0.2312042539763653,0.2644444444444444,0.8947368421052632,0.40823327615780447,119,36,331,14,0.48,0.06,0.056338028169014086,25,0.46,0.115,0.1013215859030837,50,0.46,0.23,0.18110236220472442,100,59,1
0.7324424614139002,0.4132420091324201,0.9282051282051282,0.5718799368088469,181,48,257,14,1.0,0.125,0.125,25,0.96,0.24,0.2376237623762376,50,0.88,0.44,0.41509433962264153,100,60,2
-0.16040844665277812,0.12958963282937366,0.7058823529411765,0.21897810218978103,60,12,403,25,0.04,0.005,0.004464285714285714,25,0.1,0.025,0.02040816326530612,50,0.17,0.085,0.06007067137809187,100,61,0
-0.5615018385442121,0.00847457627118644,0.4,0.016597510373443983,4,22,468,6,0.2,0.025,0.022727272727272728,25,0.34,0.085,0.07296137339055794,50,0.41,0.205,0.1583011583011583,100,62,0
0.7646383931605287,0.4436781609195402,0.965,0.6078740157480315,193,58,242,7,1.0,0.125,0.125,25,0.94,0.235,0.2315270935960591,50,0.85,0.425,0.3953488372093023,100,63,2
0.8118518840072724,0.45093457943925236,0.9747474747474747,0.6166134185303515,193,67,235,5,1.0,0.125,0.125,25,0.98,0.245,0.24378109452736318,50,0.92,0.46,0.4423076923076923,100,64,2
-0.5276554719299883,0.029850746268656716,0.6363636363636364,0.05702647657841141,14,23,455,8,0.24,0.03,0.0273972602739726,25,0.36,0.09,0.07758620689655173,50,0.41,0.205,0.1583011583011583,100,65,0
-0.5083852470005539,0.07339449541284404,0.6808510638297872,0.13250517598343686,32,49,404,15,0.72,0.09,0.08695652173913043,25,0.74,0.185,0.17370892018779344,50,0.61,0.305,0.25523012552301255,100,66,1
-0.28637896665900603,0.10730593607305935,0.6266666666666667,0.18323586744639375,47,34,391,28,0.6,0.075,0.07142857142857142,25,0.52,0.13,0.11607142857142858,50,0.53,0.265,0.2145748987854251,100,67,0
0.4025454066601808,0.3232758620689655,0.9202453987730062,0.47846889952153115,150,23,314,13,0.68,0.085,0.08173076923076923,25,0.56,0.14,0.12612612612612611,50,0.54,0.27,0.21951219512195122,100,68,2
0.6720736706703881,0.40825688073394495,0.9319371727748691,0.5677830940988835,178,51,258,13,1.0,0.125,0.125,25,0.92,0.23,0.22549019607843138,50,0.76,0.38,0.3392857142857143,100,69,2
0.701006347178984,0.39823008849557523,0.9473684210526315,0.5607476635514018,180,38,272,10,1.0,0.125,0.125,25,0.92,0.23,0.22549019607843138,50,0.86,0.43,0.40186915887850466,100,70,2
-0.5976916007233211,0.0020920502092050207,0.125,0.004115226337448559,1,15,477,7,0.52,0.065,0.06132075471698113,25,0.46,0.115,0.1013215859030837,50,0.43,0.215,0.16731517509727625,100,71,0
0.7826875415781752,0.4549763033175355,0.96,0.6173633440514469,192,70,230,8,1.0,0.125,0.125,25,0.96,0.24,0.2376237623762376,50,0.91,0.455,0.4354066985645933,100,72,2
-0.4921631942340553,0.030501089324618737,0.4827586206896552,0.05737704918032786,14,26,445,15,0.4,0.05,0.046511627906976744,25,0.36,0.09,0.07758620689655173,50,0.43,0.215,0.16731517509727625,100,73,0
-0.18063822246692227,0.14285714285714285,0.7159090909090909,0.23818525519848768,63,34,378,25,0.56,0.07,0.06635071090047394,25,0.54,0.135,0.1210762331838565,50,0.56,0.28,0.22950819672131148,100,74,1
0.38137740732539227,0.30158730158730157,0.875,0.448566610455312,133,40,308,19,0.76,0.095,0.09223300970873786,25,0.68,0.17,0.1574074074074074,50,0.65,0.325,0.2765957446808511,100,75,1
-0.5720749323721104,0.010638297872340425,0.38461538461538464,0.020703933747412008,5,22,465,8,0.4,0.05,0.046511627906976744,25,0.38,0.095,0.08225108225108226,50,0.41,0.205,0.1583011583011583,100,76,0
0.2981904764480703,0.2701525054466231,0.8857142857142857,0.41402337228714525,124,25,335,16,0.68,0.085,0.08173076923076923,25,0.64,0.16,0.14678899082568808,50,0.53,0.265,0.2145748987854251,100,77,1
0.7582357890160669,0.4341801385681293,0.9740932642487047,0.6006389776357827,188,62,245,5,0.96,0.12,0.11940298507462686,25,0.98,0.245,0.24378109452736318,50,0.88,0.44,0.41509433962264153,100,78,2
0.39483929364771087,0.317351598173516,0.8742138364779874,0.4656616415410385,139,42,299,20,0.72,0.09,0.08695652173913043,25,0.66,0.165,0.15207373271889402,50,0.53,0.265,0.2145748987854251,100,79,1
-0.48627561741237746,0.021739130434782608,0.5,0.041666666666666664,10,30,450,10,0.2,0.025,0.022727272727272728,25,0.26,0.065,0.05485232067510549,50,0.33,0.165,0.12359550561797752,100,80,0
-0.09352549367985157,0.17381489841986456,0.7475728155339806,0.28205128205128205,77,31,366,26,0.16,0.02,0.01809954751131222,25,0.22,0.055,0.04602510460251046,50,0.21,0.105,0.07526881720430108,100,81,1
-0.21294420930820795,0.09131403118040089,0.5694444444444444,0.15738963531669864,41,20,408,31,0.08,0.01,0.008968609865470852,25,0.1,0.025,0.02040816326530612,50,0.1,0.05,0.034482758620689655,100,82,0
0.7544452614219177,0.4383561643835616,0.96,0.6018808777429467,192,54,246,8,0.96,0.12,0.11940298507462686,25,0.9,0.225,0.21951219512195122,50,0.85,0.425,0.3953488372093023,100,83,2
-0.3867065907897336,0.05054945054945055,0.5609756097560976,0.09274193548387095,23,27,432,18,0.24,0.03,0.0273972602739726,25,0.26,0.065,0.05485232067510549,50,0.3,0.15,0.1111111111111111,100,84,0
-0.40796790626011586,0.048672566371681415,0.5641025641025641,0.08961303462321793,22,31,430,17,0.08,0.01,0.008968609865470852,25,0.18,0.045,0.03734439834024896,50,0.28,0.14,0.10294117647058823,100,85,0
0.7877880470059414,0.4558139534883721,0.98989898989899,0.6242038216560509,196,68,234,2,1.0,0.125,0.125,25,0.98,0.245,0.24378109452736318,50,0.9,0.45,0.42857142857142855,100,86,2
-0.5001684489914279,0.024390243902439025,0.3333333333333333,0.04545454545454545,11,27,440,22,0.52,0.065,0.06132075471698113,25,0.4,0.1,0.08695652173913043,50,0.36,0.18,0.13636363636363635,100,87,0
-0.407729317325687,0.04878048780487805,0.5,0.08888888888888888,22,27,429,22,0.28,0.035,0.03211009174311927,25,0.26,0.065,0.05485232067510549,50,0.31,0.155,0.11524163568773234,100,88,0
-0.5692381452291315,0.008928571428571428,0.17391304347826086,0.016985138004246284,4,33,444,19,0.32,0.04,0.03686635944700461,25,0.48,0.12,0.10619469026548672,50,0.51,0.255,0.20481927710843373,100,89,0
