cosine_similarity,confmat_precision,confmat_recall,confmat_f1,confmat_n_true_relevant,confmat_n_true_irrelevant,confmat_n_false_relevant,confmat_n_false_irrelevant,topk5_precision,topk5_recall,topk5_iou,topk5_window_size,topk10_precision,topk10_recall,topk10_iou,topk10_window_size,topk20_precision,topk20_recall,topk20_iou,topk20_window_size,sample,true_label
0.5002872212895733,0.321256038647343,0.806060606060606,0.459412780656304,133,54,281,32,0.72,0.09,0.08695652173913043,25,0.68,0.17,0.1574074074074074,50,0.48,0.24,0.19047619047619047,100,44,1
0.19439042652769672,0.32045454545454544,0.9038461538461539,0.4731543624161073,141,45,299,15,0.64,0.08,0.07655502392344497,25,0.72,0.18,0.16822429906542055,50,0.58,0.29,0.2396694214876033,100,45,1
-0.34965222037051313,0.13194444444444445,0.7037037037037037,0.22222222222222224,57,44,375,24,0.8,0.1,0.0975609756097561,25,0.74,0.185,0.17370892018779344,50,0.53,0.265,0.2145748987854251,100,46,0
-0.04354113420422927,0.2132701421800948,0.7258064516129032,0.3296703296703297,90,44,332,34,0.84,0.105,0.10294117647058823,25,0.82,0.205,0.19617224880382775,50,0.72,0.36,0.3157894736842105,100,47,0
0.5216517117130073,0.3541147132169576,0.743455497382199,0.47972972972972977,142,50,259,49,0.6,0.075,0.07142857142857142,25,0.7,0.175,0.16279069767441862,50,0.59,0.295,0.24481327800829875,100,48,1
0.5261295968955435,0.3458823529411765,0.8166666666666667,0.48595041322314053,147,42,278,33,0.68,0.085,0.08173076923076923,25,0.78,0.195,0.1848341232227488,50,0.66,0.33,0.28205128205128205,100,49,1
0.1458969819664168,0.3215962441314554,0.8838709677419355,0.47160068846815834,137,56,289,18,0.36,0.045,0.041666666666666664,25,0.54,0.135,0.1210762331838565,50,0.48,0.24,0.19047619047619047,100,50,1
0.29836133815910365,0.3583959899749373,0.8461538461538461,0.5035211267605634,143,75,256,26,0.4,0.05,0.046511627906976744,25,0.52,0.13,0.11607142857142858,50,0.51,0.255,0.20481927710843373,100,51,1
-0.336882656703438,0.13981042654028436,0.6276595744680851,0.22868217054263565,59,43,363,35,0.56,0.07,0.06635071090047394,25,0.64,0.16,0.14678899082568808,50,0.55,0.275,0.22448979591836735,100,52,0
0.20531088016947643,0.28368794326241137,0.7692307692307693,0.41450777202072536,120,41,303,36,0.84,0.105,0.10294117647058823,25,0.7,0.175,0.16279069767441862,50,0.55,0.275,0.22448979591836735,100,53,0
0.28999456510727395,0.309462915601023,0.6875,0.4268077601410935,121,54,270,55,0.84,0.105,0.10294117647058823,25,0.68,0.17,0.1574074074074074,50,0.47,0.235,0.1857707509881423,100,54,1
-0.33900997406980277,0.08391608391608392,0.6545454545454545,0.1487603305785124,36,52,393,19,0.24,0.03,0.0273972602739726,25,0.44,0.11,0.09649122807017543,50,0.51,0.255,0.20481927710843373,100,55,0
0.23414991561772083,0.18298969072164947,0.6454545454545455,0.285140562248996,71,73,317,39,0.92,0.115,0.11386138613861387,25,0.76,0.19,0.1792452830188679,50,0.54,0.27,0.21951219512195122,100,56,1
0.4148338079174823,0.3333333333333333,0.711864406779661,0.454054054054054,126,71,252,51,0.48,0.06,0.056338028169014086,25,0.5,0.125,0.1111111111111111,50,0.44,0.22,0.171875,100,57,1
0.522710297817827,0.3002257336343115,0.8986486486486487,0.4500846023688663,133,42,310,15,0.44,0.055,0.0514018691588785,25,0.48,0.12,0.10619469026548672,50,0.55,0.275,0.22448979591836735,100,58,1
0.3312640346954182,0.1596009975062344,0.6153846153846154,0.25346534653465347,64,59,337,40,0.8,0.1,0.0975609756097561,25,0.74,0.185,0.17370892018779344,50,0.64,0.32,0.2711864406779661,100,59,1
-0.39709954615069726,0.10666666666666667,0.7058823529411765,0.18532818532818532,48,30,402,20,0.52,0.065,0.06132075471698113,25,0.54,0.135,0.1210762331838565,50,0.48,0.24,0.19047619047619047,100,60,0
0.37537821825655665,0.34615384615384615,0.8622754491017964,0.49399656946826753,144,61,272,23,0.36,0.045,0.041666666666666664,25,0.52,0.13,0.11607142857142858,50,0.5,0.25,0.2,100,61,1
0.5260598269665516,0.32558139534883723,0.9090909090909091,0.4794520547945206,140,56,290,14,0.52,0.065,0.06132075471698113,25,0.58,0.145,0.13122171945701358,50,0.57,0.285,0.2345679012345679,100,62,1
0.21008180200181298,0.31685393258426964,0.8980891719745223,0.46843853820598,141,39,304,16,0.6,0.075,0.07142857142857142,25,0.7,0.175,0.16279069767441862,50,0.61,0.305,0.25523012552301255,100,63,1
-0.0599878417330037,0.2808219178082192,0.7834394904458599,0.41344537815126053,123,28,315,34,0.8,0.1,0.0975609756097561,25,0.62,0.155,0.1415525114155251,50,0.53,0.265,0.2145748987854251,100,64,0
-0.26817519383739696,0.16258351893095768,0.7604166666666666,0.2678899082568807,73,28,376,23,0.24,0.03,0.0273972602739726,25,0.42,0.105,0.09170305676855896,50,0.42,0.21,0.16279069767441862,100,65,0
0.4947011475752332,0.3493975903614458,0.8630952380952381,0.4974271012006861,145,62,270,23,0.56,0.07,0.06635071090047394,25,0.58,0.145,0.13122171945701358,50,0.62,0.31,0.2605042016806723,100,66,1
0.2323243190895816,0.22549019607843138,0.7022900763358778,0.34137291280148424,92,53,316,39,0.8,0.1,0.0975609756097561,25,0.7,0.175,0.16279069767441862,50,0.58,0.29,0.2396694214876033,100,67,1
0.21674578695104577,0.3160377358490566,0.8993288590604027,0.46771378708551475,134,61,290,15,0.32,0.04,0.03686635944700461,25,0.54,0.135,0.1210762331838565,50,0.47,0.235,0.1857707509881423,100,68,1
-0.11644622785888636,0.12151898734177215,0.5274725274725275,0.19753086419753085,48,62,347,43,0.6,0.075,0.07142857142857142,25,0.64,0.16,0.14678899082568808,50,0.55,0.275,0.22448979591836735,100,69,0
0.25378007167590505,0.22074468085106383,0.6434108527131783,0.3287128712871287,83,78,293,46,0.84,0.105,0.10294117647058823,25,0.66,0.165,0.15207373271889402,50,0.5,0.25,0.2,100,70,1
-0.20960374357634146,0.13381995133819952,0.6111111111111112,0.21956087824351297,55,54,356,35,0.88,0.11,0.10837438423645321,25,0.54,0.135,0.1210762331838565,50,0.5,0.25,0.2,100,71,0
-0.2715214873342847,0.11283185840707964,0.7611940298507462,0.19653179190751444,51,32,401,16,0.8,0.1,0.0975609756097561,25,0.82,0.205,0.19617224880382775,50,0.65,0.325,0.2765957446808511,100,72,0
0.44530816707560006,0.3089005235602094,0.6900584795321637,0.4267631103074141,118,65,264,53,0.68,0.085,0.08173076923076923,25,0.64,0.16,0.14678899082568808,50,0.48,0.24,0.19047619047619047,100,73,1
-0.1236999677985513,0.25060827250608275,0.6866666666666666,0.3672014260249554,103,42,308,47,0.8,0.1,0.0975609756097561,25,0.68,0.17,0.1574074074074074,50,0.58,0.29,0.2396694214876033,100,74,0
0.1914154199747392,0.23950617283950618,0.6879432624113475,0.3553113553113553,97,51,308,44,0.76,0.095,0.09223300970873786,25,0.82,0.205,0.19617224880382775,50,0.71,0.355,0.31004366812227074,100,75,0
-0.4521886813726578,0.10401891252955082,0.5301204819277109,0.17391304347826086,44,38,379,39,0.92,0.115,0.11386138613861387,25,0.84,0.21,0.20192307692307693,50,0.67,0.335,0.2875536480686695,100,76,0
-0.1840241661996225,0.1232876712328767,0.6835443037974683,0.2088974854932302,54,37,384,25,0.92,0.115,0.11386138613861387,25,0.78,0.195,0.1848341232227488,50,0.52,0.26,0.20967741935483872,100,77,0
0.48931304349414706,0.35294117647058826,0.7741935483870968,0.48484848484848486,144,50,264,42,0.8,0.1,0.0975609756097561,25,0.78,0.195,0.1848341232227488,50,0.62,0.31,0.2605042016806723,100,78,1
-0.36445506001791705,0.09198113207547169,0.6190476190476191,0.16016427104722794,39,52,385,24,0.4,0.05,0.046511627906976744,25,0.5,0.125,0.1111111111111111,50,0.49,0.245,0.1952191235059761,100,79,0
0.46674425596084707,0.30434782608695654,0.7455621301775148,0.4322469982847342,126,43,288,43,0.84,0.105,0.10294117647058823,25,0.84,0.21,0.20192307692307693,50,0.62,0.31,0.2605042016806723,100,80,1
-0.33959118814192896,0.1345707656612529,0.6590909090909091,0.2235067437379576,58,39,373,30,0.84,0.105,0.10294117647058823,25,0.7,0.175,0.16279069767441862,50,0.59,0.295,0.24481327800829875,100,81,0
-0.48379364240576594,0.061274509803921566,0.3472222222222222,0.10416666666666667,25,45,383,47,0.84,0.105,0.10294117647058823,25,0.72,0.18,0.16822429906542055,50,0.63,0.315,0.26582278481012656,100,82,0
0.1328430497275017,0.32038834951456313,0.8098159509202454,0.45913043478260873,132,57,280,31,0.6,0.075,0.07142857142857142,25,0.5,0.125,0.1111111111111111,50,0.39,0.195,0.14942528735632185,100,83,0
0.28736138894070395,0.3049645390070922,0.8486842105263158,0.44869565217391305,129,54,294,23,0.36,0.045,0.041666666666666664,25,0.54,0.135,0.1210762331838565,50,0.49,0.245,0.1952191235059761,100,84,1
0.5506964685996855,0.35377358490566035,0.8379888268156425,0.4975124378109453,150,47,274,29,0.88,0.11,0.10837438423645321,25,0.78,0.195,0.1848341232227488,50,0.67,0.335,0.2875536480686695,100,85,1
-0.28676543896449846,0.13466334164588528,0.5510204081632653,0.2164328657314629,54,55,347,44,0.64,0.08,0.07655502392344497,25,0.44,0.11,0.09649122807017543,50,0.37,0.185,0.14068441064638784,100,86,0
0.538575767800035,0.3394919168591224,0.8448275862068966,0.4843492586490939,147,40,286,27,0.76,0.095,0.09223300970873786,25,0.72,0.18,0.16822429906542055,50,0.68,0.34,0.29310344827586204,100,87,1
-0.25578965971845696,0.13970588235294118,0.6263736263736264,0.22845691382765534,57,58,351,34,0.68,0.085,0.08173076923076923,25,0.5,0.125,0.1111111111111111,50,0.4,0.2,0.15384615384615385,100,88,0
0.4941698024702715,0.3245382585751979,0.727810650887574,0.4489051094890511,123,75,256,46,0.68,0.085,0.08173076923076923,25,0.56,0.14,0.12612612612612611,50,0.43,0.215,0.16731517509727625,100,89,1
