cosine_similarity,confmat_precision,confmat_recall,confmat_f1,confmat_n_true_relevant,confmat_n_true_irrelevant,confmat_n_false_relevant,confmat_n_false_irrelevant,topk5_precision,topk5_recall,topk5_iou,topk5_window_size,topk10_precision,topk10_recall,topk10_iou,topk10_window_size,topk20_precision,topk20_recall,topk20_iou,topk20_window_size,sample,true_label,method,background
0.705343432127451,0.4975124378109453,1.0,0.6644518272425249,100,49,101,0,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,3,0,tshap_roi,threshold
0.4492993281336314,0.3263598326359833,0.896551724137931,0.4785276073619632,78,2,161,9,0.16666666666666666,0.02,0.01818181818181818,12,0.52,0.13,0.11607142857142858,25,0.44,0.22,0.171875,50,3,0,tshap_window,centroid
0.5433723005221847,0.3624161073825503,0.6352941176470588,0.46153846153846156,54,70,95,31,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,3,0,tshap_roi,centroid
-0.0005508412860630295,0.28502415458937197,0.7972972972972973,0.4199288256227758,59,28,148,15,0.9166666666666666,0.11,0.10891089108910891,12,0.76,0.19,0.1792452830188679,25,0.6,0.3,0.25,50,4,1,ehydra,n/a
0.22251710702781735,0.34285714285714286,0.9545454545454546,0.5045045045045045,84,1,161,4,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,4,1,tshap_window,threshold
0.3278927497985924,0.27741935483870966,0.48863636363636365,0.35390946502057613,43,50,112,45,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,4,1,tshap_roi,threshold
0.8369977370363405,0.23809523809523808,0.704225352112676,0.3558718861209964,50,19,160,21,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.88,0.44,0.41509433962264153,50,4,1,tshap_window,centroid
0.8009178572933373,0.5208333333333334,0.6410256410256411,0.5747126436781609,50,126,46,28,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,4,1,tshap_roi,centroid
0.8443563490610851,0.4479638009049774,0.99,0.6168224299065421,99,28,122,1,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,5,0,ehydra,n/a
0.7747223830019888,0.4048582995951417,1.0,0.5763688760806917,100,3,147,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.98,0.49,0.48514851485148514,50,5,0,tshap_window,threshold
0.695132379918989,0.4975124378109453,1.0,0.6644518272425249,100,49,101,0,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,5,0,tshap_roi,threshold
0.6628386846800671,0.4107883817427386,0.99,0.5806451612903225,99,8,142,1,1.0,0.12,0.12,12,0.88,0.22,0.21359223300970873,25,0.68,0.34,0.29310344827586204,50,5,0,tshap_window,centroid
0.7888113937982393,0.5433526011560693,0.9690721649484536,0.6962962962962963,94,74,79,3,0.4166666666666667,0.05,0.04672897196261682,12,0.72,0.18,0.16822429906542055,25,0.84,0.42,0.3888888888888889,50,5,0,tshap_roi,centroid
-0.0027792919489403544,0.1963470319634703,0.7166666666666667,0.30824372759856633,43,14,176,17,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.18,0.09,0.06382978723404255,50,6,1,ehydra,n/a
0.16502192906822222,0.25311203319502074,0.8840579710144928,0.3935483870967742,61,1,180,8,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,6,1,tshap_window,threshold
0.4128032190127494,0.3316062176165803,0.8888888888888888,0.48301886792452825,64,49,129,8,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.66,0.33,0.28205128205128205,50,6,1,tshap_roi,threshold
0.8522434041459019,0.43859649122807015,1.0,0.6097560975609756,100,22,128,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.98,0.49,0.48514851485148514,50,6,1,tshap_window,centroid
0.6410913650140871,0.525,0.84,0.6461538461538462,84,74,76,16,0.16666666666666666,0.02,0.01818181818181818,12,0.08,0.02,0.016260162601626018,25,0.44,0.22,0.171875,50,6,1,tshap_roi,centroid
-0.1422048766104005,0.0967741935483871,0.5384615384615384,0.1640625,21,15,196,18,0.3333333333333333,0.04,0.037037037037037035,12,0.32,0.08,0.06837606837606838,25,0.36,0.18,0.13636363636363635,50,7,1,ehydra,n/a
0.13327713093851248,0.1306122448979592,0.8888888888888888,0.22775800711743774,32,1,213,4,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,7,1,tshap_window,threshold
-0.0786484326601259,0.046153846153846156,0.03614457831325301,0.04054054054054054,3,105,62,80,0.3333333333333333,0.04,0.037037037037037035,12,0.2,0.05,0.041666666666666664,25,0.3,0.15,0.1111111111111111,50,7,1,tshap_roi,threshold
0.7631314864375178,0.40816326530612246,1.0,0.5797101449275363,100,5,145,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,7,1,tshap_window,centroid
0.6620449470160257,0.625,1.0,0.7692307692307693,100,90,60,0,0.8333333333333334,0.1,0.09803921568627451,12,0.56,0.14,0.12612612612612611,25,0.72,0.36,0.3157894736842105,50,7,1,tshap_roi,centroid
-0.3048044418536669,0.23318385650224216,0.896551724137931,0.3701067615658363,52,21,171,6,0.75,0.09,0.08737864077669903,12,0.72,0.18,0.16822429906542055,25,0.74,0.37,0.3274336283185841,50,8,1,ehydra,n/a
-0.2927164570063065,0.16806722689075632,0.8,0.2777777777777778,40,2,198,10,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,8,1,tshap_window,threshold
-0.2762227066990485,0.10650887573964497,0.36,0.1643835616438356,18,49,151,32,0.5,0.06,0.05660377358490566,12,0.32,0.08,0.06837606837606838,25,0.36,0.18,0.13636363636363635,50,8,1,tshap_roi,threshold
0.3659701753130957,0.20080321285140562,1.0,0.33444816053511706,50,1,199,0,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,8,1,tshap_window,centroid
0.3942198234925143,0.265,0.9814814814814815,0.41732283464566927,53,49,147,1,0.5,0.06,0.05660377358490566,12,0.36,0.09,0.07758620689655173,25,0.48,0.24,0.19047619047619047,50,8,1,tshap_roi,centroid
-0.014877940914212759,0.13777777777777778,0.8157894736842105,0.23574144486692014,31,18,194,7,0.5,0.06,0.05660377358490566,12,0.52,0.13,0.11607142857142858,25,0.42,0.21,0.16279069767441862,50,9,1,ehydra,n/a
0.14319902786225958,0.19742489270386265,0.7540983606557377,0.3129251700680272,46,2,187,15,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,9,1,tshap_window,threshold
0.2961957216822378,0.19689119170984457,0.8260869565217391,0.31799163179916323,38,49,155,8,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,9,1,tshap_roi,threshold
0.7362208931523451,0.4065040650406504,1.0,0.5780346820809249,100,4,146,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.8,0.4,0.36363636363636365,50,9,1,tshap_window,centroid
0.5992180093398131,0.4975124378109453,1.0,0.6644518272425249,100,49,101,0,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,9,1,tshap_roi,centroid
0.4400384754580293,0.22580645161290322,0.8596491228070176,0.35766423357664234,49,25,168,8,0.75,0.09,0.08737864077669903,12,0.84,0.21,0.20192307692307693,25,0.8,0.4,0.36363636363636365,50,10,0,ehydra,n/a
0.6802680400865324,0.20161290322580644,1.0,0.3355704697986577,50,2,198,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.94,0.47,0.4563106796116505,50,10,0,tshap_window,threshold
0.46271381560309255,0.30120481927710846,0.5882352941176471,0.398406374501992,50,49,116,35,0.5,0.06,0.05660377358490566,12,0.24,0.06,0.05042016806722689,25,0.3,0.15,0.1111111111111111,50,10,0,tshap_roi,threshold
0.7250824447014589,0.3950617283950617,0.9896907216494846,0.5647058823529412,96,6,147,1,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.76,0.38,0.3392857142857143,50,10,0,tshap_window,centroid
0.6777824512862723,0.43795620437956206,0.6,0.5063291139240507,60,73,77,40,0.9166666666666666,0.11,0.10891089108910891,12,0.96,0.24,0.2376237623762376,25,0.6,0.3,0.25,50,10,0,tshap_roi,centroid
0.5696143314433527,0.2557077625570776,0.8888888888888888,0.3971631205673759,56,24,163,7,1.0,0.12,0.12,12,0.92,0.23,0.22549019607843138,25,0.82,0.41,0.3761467889908257,50,11,0,ehydra,n/a
0.6354888100239007,0.2183406113537118,0.7575757575757576,0.3389830508474576,50,5,179,16,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,11,0,tshap_window,threshold
0.4864378327964536,0.32894736842105265,0.5154639175257731,0.40160642570281124,50,51,102,47,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.3,0.15,0.1111111111111111,50,11,0,tshap_roi,threshold
0.7506565307877572,0.3940677966101695,0.9789473684210527,0.5619335347432024,93,12,143,2,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,11,0,tshap_window,centroid
0.782440755325107,0.489247311827957,0.9578947368421052,0.6476868327402137,91,60,95,4,0.8333333333333334,0.1,0.09803921568627451,12,0.92,0.23,0.22549019607843138,25,0.82,0.41,0.3761467889908257,50,11,0,tshap_roi,centroid
0.5651329071766487,0.3188405797101449,0.8571428571428571,0.46478873239436613,66,32,141,11,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.76,0.38,0.3392857142857143,50,12,0,ehydra,n/a
0.5817864311886111,0.2916666666666667,0.9090909090909091,0.44164037854889593,70,3,170,7,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.94,0.47,0.4563106796116505,50,12,0,tshap_window,threshold
0.43763260680884347,0.3756345177664975,0.9487179487179487,0.5381818181818182,74,49,123,4,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.78,0.39,0.35135135135135137,50,12,0,tshap_roi,threshold
0.7914482800939765,0.425531914893617,1.0,0.5970149253731344,100,15,135,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.94,0.47,0.4563106796116505,50,12,0,tshap_window,centroid
0.8207527550426557,0.5714285714285714,0.96,0.7164179104477612,96,78,72,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.92,0.46,0.4423076923076923,50,12,0,tshap_roi,centroid
-0.13814137268457563,0.10810810810810811,0.5333333333333333,0.1797752808988764,24,7,198,21,0.16666666666666666,0.02,0.01818181818181818,12,0.16,0.04,0.03305785123966942,25,0.24,0.12,0.08695652173913043,50,13,1,ehydra,n/a
0.02730150297251021,0.12396694214876033,0.9090909090909091,0.21818181818181823,30,5,212,3,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,13,1,tshap_window,threshold
-0.07611048839543962,0.14358974358974358,0.8235294117647058,0.2445414847161572,28,49,167,6,0.6666666666666666,0.08,0.07692307692307693,12,0.32,0.08,0.06837606837606838,25,0.48,0.24,0.19047619047619047,50,13,1,tshap_roi,threshold
0.7887090552463394,0.4032258064516129,1.0,0.5747126436781609,100,2,148,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.98,0.49,0.48514851485148514,50,13,1,tshap_window,centroid
0.6548752383609819,0.4975124378109453,1.0,0.6644518272425249,100,49,101,0,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,13,1,tshap_roi,centroid
-0.2507912890332107,0.08035714285714286,0.6666666666666666,0.14342629482071714,18,17,206,9,0.9166666666666666,0.11,0.10891089108910891,12,0.68,0.17,0.1574074074074074,25,0.6,0.3,0.25,50,14,1,ehydra,n/a
-0.322452297282322,0.0,0.0,,0,2,243,5,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,14,1,tshap_window,threshold
-0.3894521029921489,0.0,0.0,,0,52,146,52,0.0,0.0,0.0,12,0.04,0.01,0.008064516129032258,25,0.28,0.14,0.10294117647058823,50,14,1,tshap_roi,threshold
0.6619376690521773,0.4032258064516129,1.0,0.5747126436781609,100,2,148,0,0.5833333333333334,0.07,0.06666666666666667,12,0.64,0.16,0.14678899082568808,25,0.5,0.25,0.2,50,14,1,tshap_window,centroid
0.5996174587371754,0.4975124378109453,1.0,0.6644518272425249,100,49,101,0,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,14,1,tshap_roi,centroid
-0.05546264376646428,0.2838427947598253,0.9027777777777778,0.4318936877076412,65,14,164,7,0.5,0.06,0.05660377358490566,12,0.48,0.12,0.10619469026548672,25,0.48,0.24,0.19047619047619047,50,15,1,ehydra,n/a
-0.09404553085524268,0.2096069868995633,0.7058823529411765,0.32323232323232326,48,1,181,20,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,15,1,tshap_window,threshold
0.013802002344234574,0.21686746987951808,0.5070422535211268,0.3037974683544304,36,49,130,35,1.0,0.12,0.12,12,0.76,0.19,0.1792452830188679,25,0.54,0.27,0.21951219512195122,50,15,1,tshap_roi,threshold
0.6500056024376245,0.20242914979757085,1.0,0.3367003367003367,50,3,197,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.88,0.44,0.41509433962264153,50,15,1,tshap_window,centroid
0.4484982916616888,0.2857142857142857,0.6578947368421053,0.398406374501992,50,49,125,26,0.5,0.06,0.05660377358490566,12,0.24,0.06,0.05042016806722689,25,0.3,0.15,0.1111111111111111,50,15,1,tshap_roi,centroid
0.22742398017255971,0.2757009345794392,0.8676470588235294,0.41843971631205673,59,27,155,9,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.76,0.38,0.3392857142857143,50,16,1,ehydra,n/a
0.22173154070144227,0.21739130434782608,0.7352941176470589,0.33557046979865773,50,2,180,18,1.0,0.12,0.12,12,0.92,0.23,0.22549019607843138,25,0.54,0.27,0.21951219512195122,50,16,1,tshap_window,threshold
0.12599655063702186,0.3048780487804878,0.5747126436781609,0.39840637450199196,50,49,114,37,0.25,0.03,0.027522935779816515,12,0.12,0.03,0.02459016393442623,25,0.26,0.13,0.0948905109489051,50,16,1,tshap_roi,threshold
0.6425997748663641,0.33884297520661155,0.9213483146067416,0.4954682779456193,82,1,160,7,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.8,0.4,0.36363636363636365,50,16,1,tshap_window,centroid
0.5975060542016899,0.4388888888888889,0.8404255319148937,0.5766423357664233,79,55,101,15,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.7,0.35,0.30434782608695654,50,16,1,tshap_roi,centroid
0.4014519992549378,0.25462962962962965,0.8208955223880597,0.3886925795053004,55,22,161,12,1.0,0.12,0.12,12,0.92,0.23,0.22549019607843138,25,0.72,0.36,0.3157894736842105,50,17,0,ehydra,n/a
0.48023891792090156,0.21645021645021645,0.8064516129032258,0.341296928327645,50,7,181,12,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.88,0.44,0.41509433962264153,50,17,0,tshap_window,threshold
0.27117129264425033,0.2976190476190476,0.6097560975609756,0.4,50,50,118,32,0.5833333333333334,0.07,0.06666666666666667,12,0.32,0.08,0.06837606837606838,25,0.32,0.16,0.11940298507462686,50,17,0,tshap_roi,threshold
0.5781864310872299,0.3643724696356275,0.989010989010989,0.5325443786982248,90,2,157,1,1.0,0.12,0.12,12,0.72,0.18,0.16822429906542055,25,0.64,0.32,0.2711864406779661,50,17,0,tshap_window,centroid
0.4898260737031109,0.4457831325301205,0.8505747126436781,0.5849802371541503,74,71,92,13,0.8333333333333334,0.1,0.09803921568627451,12,0.88,0.22,0.21359223300970873,25,0.92,0.46,0.4423076923076923,50,17,0,tshap_roi,centroid
0.14656216517167892,0.33640552995391704,0.8795180722891566,0.48666666666666664,73,23,144,10,0.9166666666666666,0.11,0.10891089108910891,12,0.8,0.2,0.19047619047619047,25,0.6,0.3,0.25,50,18,1,ehydra,n/a
0.09823091118062453,0.3140495867768595,0.95,0.47204968944099374,76,4,166,4,0.0,0.0,0.0,12,0.08,0.02,0.016260162601626018,25,0.12,0.06,0.041666666666666664,50,18,1,tshap_window,threshold
0.38420969505165,0.29411764705882354,0.6172839506172839,0.39840637450199207,50,49,120,31,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.68,0.34,0.29310344827586204,50,18,1,tshap_roi,threshold
0.6193173430646048,0.20833333333333334,0.8928571428571429,0.33783783783783783,50,4,190,6,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.78,0.39,0.35135135135135137,50,18,1,tshap_window,centroid
0.421055420437848,0.2642857142857143,0.4625,0.3363636363636363,37,67,103,43,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.38,0.19,0.1450381679389313,50,18,1,tshap_roi,centroid
0.7879569196625852,0.4253393665158371,0.9591836734693877,0.5893416927899686,94,25,127,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,19,0,ehydra,n/a
0.7525898541681765,0.4065040650406504,1.0,0.5780346820809249,100,4,146,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,19,0,tshap_window,threshold
0.6957112166517295,0.4975124378109453,1.0,0.6644518272425249,100,49,101,0,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,19,0,tshap_roi,threshold
0.4988560501387756,0.35294117647058826,0.9438202247191011,0.5137614678899083,84,7,154,5,0.0,0.0,0.0,12,0.24,0.06,0.05042016806722689,25,0.4,0.2,0.15384615384615385,50,19,0,tshap_window,centroid
0.45669333874122203,0.38461538461538464,0.9259259259259259,0.5434782608695653,75,49,120,6,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,19,0,tshap_roi,centroid
-0.018909275819069017,0.17674418604651163,0.6785714285714286,0.28044280442804426,38,17,177,18,0.0,0.0,0.0,12,0.12,0.03,0.02459016393442623,25,0.2,0.1,0.07142857142857142,50,20,1,ehydra,n/a
0.11909469446719734,0.23430962343096234,0.8484848484848485,0.36721311475409835,56,1,183,10,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.0,0.0,0.0,50,20,1,tshap_window,threshold
0.13960913928038313,0.3333333333333333,0.7857142857142857,0.4680851063829786,55,70,110,15,0.5833333333333334,0.07,0.06666666666666667,12,0.8,0.2,0.19047619047619047,25,0.9,0.45,0.42857142857142855,50,20,1,tshap_roi,threshold
0.8461901686278459,0.425531914893617,1.0,0.5970149253731344,100,15,135,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,20,1,tshap_window,centroid
0.7550930638368413,0.5847953216374269,1.0,0.7380073800738007,100,79,71,0,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,20,1,tshap_roi,centroid
0.451462667137838,0.25,0.8059701492537313,0.381625441696113,54,21,162,13,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.74,0.37,0.3274336283185841,50,21,0,ehydra,n/a
0.44772113211109554,0.20491803278688525,1.0,0.3401360544217687,50,6,194,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.74,0.37,0.3274336283185841,50,21,0,tshap_window,threshold
0.4450273921335384,0.32679738562091504,0.5208333333333334,0.40160642570281124,50,51,103,46,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.08,0.04,0.0273972602739726,50,21,0,tshap_roi,threshold
0.7434262651599349,0.4219409282700422,1.0,0.5934718100890208,100,13,137,0,0.25,0.03,0.027522935779816515,12,0.48,0.12,0.10619469026548672,25,0.66,0.33,0.28205128205128205,50,21,0,tshap_window,centroid
0.7837929031971794,0.5181347150259067,1.0,0.68259385665529,100,57,93,0,0.6666666666666666,0.08,0.07692307692307693,12,0.64,0.16,0.14678899082568808,25,0.82,0.41,0.3761467889908257,50,21,0,tshap_roi,centroid
0.8060952775007377,0.45539906103286387,0.97,0.6198083067092652,97,34,116,3,1.0,0.12,0.12,12,1.0,0.25,0.25,25,1.0,0.5,0.5,50,22,0,ehydra,n/a
0.7705373809614889,0.40816326530612246,1.0,0.5797101449275363,100,5,145,0,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,22,0,tshap_window,threshold
0.5400896827877396,0.4107142857142857,0.69,0.5149253731343284,69,51,99,31,0.0,0.0,0.0,12,0.0,0.0,0.0,25,0.1,0.05,0.034482758620689655,50,22,0,tshap_roi,threshold
0.5535576894805994,0.3026315789473684,0.8625,0.4480519480519481,69,11,159,11,1.0,0.12,0.12,12,0.72,0.18,0.16822429906542055,25,0.58,0.29,0.2396694214876033,50,22,0,tshap_window,centroid
0.6174195446416615,0.37305699481865284,0.9473684210526315,0.5353159851301116,72,53,121,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.94,0.47,0.4563106796116505,50,22,0,tshap_roi,centroid
0.5876895211053125,0.42792792792792794,0.9693877551020408,0.59375,95,25,127,3,1.0,0.12,0.12,12,0.96,0.24,0.2376237623762376,25,0.88,0.44,0.41509433962264153,50,23,0,ehydra,n/a
0.7541216749421703,0.3508771929824561,0.8,0.4878048780487805,80,2,148,20,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.92,0.46,0.4423076923076923,50,23,0,tshap_window,threshold
0.5730797105039241,0.3765432098765432,0.61,0.46564885496183206,61,49,101,39,0.4166666666666667,0.05,0.04672897196261682,12,0.28,0.07,0.059322033898305086,25,0.5,0.25,0.2,50,23,0,tshap_roi,threshold
0.5525126219967295,0.18376068376068377,0.8113207547169812,0.2996515679442509,43,6,191,10,1.0,0.12,0.12,12,0.92,0.23,0.22549019607843138,25,0.54,0.27,0.21951219512195122,50,23,0,tshap_window,centroid
0.541937669917688,0.24352331606217617,0.8867924528301887,0.38211382113821135,47,51,146,6,0.8333333333333334,0.1,0.09803921568627451,12,0.88,0.22,0.21359223300970873,25,0.94,0.47,0.4563106796116505,50,23,0,tshap_roi,centroid
0.5971146286639236,0.325,0.7738095238095238,0.4577464788732394,65,31,135,19,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.78,0.39,0.35135135135135137,50,24,0,ehydra,n/a
0.600976329619288,0.3112033195020747,0.9259259259259259,0.4658385093167703,75,3,166,6,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.98,0.49,0.48514851485148514,50,24,0,tshap_window,threshold
0.4643368658048506,0.38578680203045684,0.95,0.5487364620938628,76,49,121,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.78,0.39,0.35135135135135137,50,24,0,tshap_roi,threshold
0.7964099571321825,0.40336134453781514,0.96,0.5680473372781065,96,8,142,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.92,0.46,0.4423076923076923,50,24,0,tshap_window,centroid
0.6673272679340289,0.5089820359281437,0.8673469387755102,0.6415094339622642,85,70,82,13,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.7,0.35,0.30434782608695654,50,24,0,tshap_roi,centroid
0.5873252137701385,0.4253393665158371,0.9591836734693877,0.5893416927899686,94,25,127,4,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.96,0.48,0.47058823529411764,50,25,0,ehydra,n/a
0.769887503020871,0.36637931034482757,0.85,0.5120481927710844,85,3,147,15,1.0,0.12,0.12,12,1.0,0.25,0.25,25,0.9,0.45,0.42857142857142855,50,25,0,tshap_window,threshold
