method_a,method_b,fraction,mean_iou,median_iou,mean_overlap_fraction,median_overlap_fraction,mean_centre_distance,mean_score_drop_a,mean_score_drop_b,flip_rate_a,flip_rate_b,n_samples,n_datasets
feature_ablation,tshap_zero,0.1,0.1116009716252259,0.0,0.13821776555997903,0.0,0.30778302323626106,0.29533391709313167,0.2864575012247893,0.28157894736842104,0.2355263157894737,760,38
feature_ablation,tshap_zero,0.2,0.165422437359259,0.0,0.2071074521762852,0.0,0.30000961638489876,0.38148812524490805,0.3787069497047624,0.3868421052631579,0.30394736842105263,760,38
hydra,feature_ablation,0.05,0.0988546866126228,0.0,0.12359082206667595,0.0,0.2513520438756911,0.18948316574581955,0.2483304779552016,0.13157894736842105,0.2118421052631579,760,38
hydra,feature_ablation,0.1,0.16306030050480036,0.0,0.2037098311053021,0.0,0.24837004767488893,0.25218291289256795,0.29533391709313167,0.20526315789473684,0.28157894736842104,760,38
hydra,feature_ablation,0.2,0.2617934187405514,0.052820172528201724,0.3212568343532279,0.1003352490421456,0.23699801750014793,0.3722406003983087,0.38148812524490805,0.34868421052631576,0.3868421052631579,760,38
hydra,mrsqm,0.05,0.023634601617732832,0.0,0.027740644773308325,0.0,0.4476840702628041,0.18948316574581955,0.08322961460591372,0.13157894736842105,0.05921052631578947,760,38
hydra,mrsqm,0.1,0.06617773608032354,0.0,0.08049289857761457,0.0,0.4111645111560828,0.25218291289256795,0.12062062784449759,0.20526315789473684,0.10789473684210527,760,38
hydra,mrsqm,0.2,0.17230644064897965,0.0,0.20130693831908475,0.0,0.35026531532474353,0.3722406003983087,0.21378057270417622,0.34868421052631576,0.24210526315789474,760,38
hydra,shapley_sampling,0.05,0.08743939039917156,0.0,0.1087983064286866,0.0,0.2748504920645831,0.18948316574581955,0.18378171236671628,0.13157894736842105,0.15263157894736842,760,38
hydra,shapley_sampling,0.1,0.15374473588849008,0.0,0.19458917251272648,0.0,0.26206536313572476,0.25218291289256795,0.2805081868225827,0.20526315789473684,0.2657894736842105,760,38
hydra,shapley_sampling,0.2,0.22957869246531928,0.0,0.28642793963312174,0.0,0.2642082232368474,0.3722406003983087,0.3679054854184616,0.34868421052631576,0.3671052631578947,760,38
hydra,tshap_centroid,0.05,0.10730874464592145,0.0,0.1309455182009531,0.0,0.2564545172923623,0.18948316574581955,0.2692303467961907,0.13157894736842105,0.16842105263157894,760,38
hydra,tshap_centroid,0.1,0.16545469070108135,0.0,0.2028905259579347,0.0,0.2441710350140518,0.25218291289256795,0.373135924214897,0.20526315789473684,0.2513157894736842,760,38
hydra,tshap_centroid,0.2,0.2769407548552248,0.05881848764704622,0.3347366148234591,0.11108562691131499,0.22431131805516163,0.3722406003983087,0.4756113143865325,0.34868421052631576,0.3868421052631579,760,38
hydra,tshap_train,0.05,0.12477235900726415,0.0,0.15156070893831078,0.0,0.24347260812581104,0.18948316574581955,0.2866684067711155,0.13157894736842105,0.18157894736842106,760,38
hydra,tshap_train,0.1,0.18913021516027517,0.0,0.23199002629338727,0.0,0.22713140889422848,0.25218291289256795,0.41297176380845063,0.20526315789473684,0.3,760,38
hydra,tshap_train,0.2,0.29403583524167143,0.09667714414009879,0.35316492592449644,0.17629928315412186,0.21974676729493997,0.3722406003983087,0.536691517215115,0.34868421052631576,0.41578947368421054,760,38
hydra,tshap_zero,0.05,0.063948991156765,0.0,0.07933904974808222,0.0,0.316259954983021,0.18948316574581955,0.19613364504906897,0.13157894736842105,0.14868421052631578,760,38
hydra,tshap_zero,0.1,0.10030051309259125,0.0,0.12380694126649168,0.0,0.3071347222034047,0.25218291289256795,0.2864575012247893,0.20526315789473684,0.2355263157894737,760,38
hydra,tshap_zero,0.2,0.17619078130281313,0.0,0.21934324255096876,0.0,0.2951238967274681,0.3722406003983087,0.3787069497047624,0.34868421052631576,0.30394736842105263,760,38
shapley_sampling,feature_ablation,0.05,0.3367305482514891,0.0,0.337406015037594,0.0,0.21312590284353897,0.18378171236671628,0.2483304779552016,0.15263157894736842,0.2118421052631579,760,38
shapley_sampling,feature_ablation,0.1,0.32906267574093057,0.0,0.35268710741742637,0.0,0.21917593371295985,0.2805081868225827,0.29533391709313167,0.2657894736842105,0.28157894736842104,760,38
shapley_sampling,feature_ablation,0.2,0.3846241161188441,0.3333333333333333,0.4349871386703234,0.5,0.20507767869287963,0.3679054854184616,0.38148812524490805,0.3671052631578947,0.3868421052631579,760,38
shapley_sampling,mrsqm,0.05,0.08026315789473684,0.0,0.08026315789473684,0.0,0.45388917019243696,0.18378171236671628,0.08322961460591372,0.15263157894736842,0.05921052631578947,760,38
shapley_sampling,mrsqm,0.1,0.10124594338410128,0.0,0.10791090697941083,0.0,0.42627606827904746,0.2805081868225827,0.12062062784449759,0.2657894736842105,0.10789473684210527,760,38
shapley_sampling,mrsqm,0.2,0.16983942658311899,0.0,0.19472390376968118,0.0,0.3870333410361175,0.3679054854184616,0.21378057270417622,0.3671052631578947,0.24210526315789474,760,38
shapley_sampling,tshap_centroid,0.05,0.11411595738876647,0.0,0.13952662171708252,0.0,0.2671293516322938,0.18378171236671628,0.2692303467961907,0.15263157894736842,0.16842105263157894,760,38
shapley_sampling,tshap_centroid,0.1,0.16075630539516747,0.0,0.19837967342819005,0.0,0.256229583033396,0.2805081868225827,0.373135924214897,0.2657894736842105,0.2513157894736842,760,38
shapley_sampling,tshap_centroid,0.2,0.2593137145589705,0.007843801139890525,0.31506415673183524,0.015555555555555555,0.24518946996055163,0.3679054854184616,0.4756113143865325,0.3671052631578947,0.3868421052631579,760,38
shapley_sampling,tshap_train,0.05,0.10077245110265605,0.0,0.12621340261149225,0.0,0.2773179181102221,0.18378171236671628,0.2866684067711155,0.15263157894736842,0.18157894736842106,760,38
shapley_sampling,tshap_train,0.1,0.16514311480842392,0.0,0.20330725571595648,0.0,0.2654508230376747,0.2805081868225827,0.41297176380845063,0.2657894736842105,0.3,760,38
shapley_sampling,tshap_train,0.2,0.24609596706650272,0.0,0.2991935663219328,0.0,0.25520679775796457,0.3679054854184616,0.536691517215115,0.3671052631578947,0.41578947368421054,760,38
shapley_sampling,tshap_zero,0.05,0.06573794096220258,0.0,0.08149565097017371,0.0,0.3346466594960641,0.18378171236671628,0.19613364504906897,0.15263157894736842,0.14868421052631578,760,38
shapley_sampling,tshap_zero,0.1,0.11534106812525788,0.0,0.14153185822103542,0.0,0.3231093019121938,0.2805081868225827,0.2864575012247893,0.2657894736842105,0.2355263157894737,760,38
shapley_sampling,tshap_zero,0.2,0.18573687400696415,0.0,0.23075044435460337,0.0,0.3005281472901128,0.3679054854184616,0.3787069497047624,0.3671052631578947,0.30394736842105263,760,38
tshap_centroid,mrsqm,0.05,0.00014619883040935673,0.0,0.0002631578947368421,0.0,0.46753943060767456,0.2692303467961907,0.08322961460591372,0.16842105263157894,0.05921052631578947,760,38
tshap_centroid,mrsqm,0.1,0.043242833399876106,0.0,0.060573441637852256,0.0,0.44965761714395724,0.373135924214897,0.12062062784449759,0.2513157894736842,0.10789473684210527,760,38
tshap_centroid,mrsqm,0.2,0.12004785921911035,0.0,0.14600094627160784,0.0,0.40997249320460566,0.4756113143865325,0.21378057270417622,0.3868421052631579,0.24210526315789474,760,38
tshap_centroid,tshap_train,0.05,0.3774637594124646,0.22924600152322927,0.4254201034521013,0.37298387096774194,0.15672722042547907,0.2692303467961907,0.2866684067711155,0.16842105263157894,0.18157894736842106,760,38
tshap_centroid,tshap_train,0.1,0.4330736144240983,0.46938775510204084,0.4817139224932168,0.6388888888888888,0.15930780027128047,0.373135924214897,0.41297176380845063,0.2513157894736842,0.3,760,38
tshap_centroid,tshap_train,0.2,0.4981544730273423,0.6190476190476191,0.5546831025681891,0.7647058823529411,0.1527894356300857,0.4756113143865325,0.536691517215115,0.3868421052631579,0.41578947368421054,760,38
tshap_centroid,tshap_zero,0.05,0.1521416646295479,0.0,0.17280379077199803,0.0,0.2902548683153323,0.2692303467961907,0.19613364504906897,0.16842105263157894,0.14868421052631578,760,38
tshap_centroid,tshap_zero,0.1,0.17195101887606046,0.0,0.2021662127722059,0.0,0.28379043247435576,0.373135924214897,0.2864575012247893,0.2513157894736842,0.2355263157894737,760,38
tshap_centroid,tshap_zero,0.2,0.24830215609432077,0.0,0.2940044613213854,0.0,0.2701307413139352,0.4756113143865325,0.3787069497047624,0.3868421052631579,0.30394736842105263,760,38
tshap_train,mrsqm,0.05,5.2631578947368424e-05,0.0,0.00010121457489878543,0.0,0.49370083473861975,0.2866684067711155,0.08322961460591372,0.18157894736842106,0.05921052631578947,760,38
tshap_train,mrsqm,0.1,0.03913057745070418,0.0,0.05207663895383581,0.0,0.468060739152851,0.41297176380845063,0.12062062784449759,0.3,0.10789473684210527,760,38
tshap_train,mrsqm,0.2,0.11552927961430429,0.0,0.14260482490568638,0.0,0.41572775374908955,0.536691517215115,0.21378057270417622,0.41578947368421054,0.24210526315789474,760,38
tshap_zero,mrsqm,0.05,0.00018796992481203006,0.0,0.0003289473684210526,0.0,0.4332394835861551,0.19613364504906897,0.08322961460591372,0.14868421052631578,0.05921052631578947,760,38
tshap_zero,mrsqm,0.1,0.05947682806445562,0.0,0.08116131191195514,0.0,0.4172043957791626,0.2864575012247893,0.12062062784449759,0.2355263157894737,0.10789473684210527,760,38
tshap_zero,mrsqm,0.2,0.15360176237045384,0.0,0.19863995859593833,0.0,0.36568136568817716,0.3787069497047624,0.21378057270417622,0.30394736842105263,0.24210526315789474,760,38
tshap_zero,tshap_train,0.05,0.1693339492512248,0.0,0.19745496864550208,0.0,0.27704507345936574,0.19613364504906897,0.2866684067711155,0.14868421052631578,0.18157894736842106,760,38
tshap_zero,tshap_train,0.1,0.2214398065447,0.0,0.25752500715267124,0.0,0.2689275788894454,0.2864575012247893,0.41297176380845063,0.2355263157894737,0.3,760,38
tshap_zero,tshap_train,0.2,0.30620953221019204,0.00929541595925297,0.35621421012855814,0.018416666666666665,0.259668378727008,0.3787069497047624,0.536691517215115,0.30394736842105263,0.41578947368421054,760,38
